timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-02-11,29.1600,29.2200,28.6500,28.9900,28.9900,9964115,0.0000,1.0000
2019-02-08,28.6400,28.9800,28.4700,28.9700,28.9700,4558307,0.0000,1.0000
2019-02-07,29.3500,29.4000,28.5200,28.9000,28.9000,5161753,0.0000,1.0000
2019-02-06,29.5700,29.8000,29.3150,29.6100,29.6100,5241170,0.0000,1.0000
2019-02-05,29.5100,29.7950,29.2200,29.5100,29.5100,5837137,0.0000,1.0000
2019-02-04,29.7500,29.8350,29.4600,29.5500,29.5500,5637250,0.0000,1.0000
2019-02-01,29.4400,30.2100,29.4400,29.7500,29.7500,12104312,0.0000,1.0000
2019-01-31,29.2500,29.5600,28.9300,29.4400,29.4400,8718842,0.0000,1.0000
2019-01-30,28.6900,29.0300,28.3400,28.9900,28.9900,7548630,0.0000,1.0000
2019-01-29,28.5900,28.7800,28.2800,28.3600,28.3600,6452611,0.0000,1.0000
2019-01-28,28.3000,28.7400,28.1200,28.4600,28.4600,11141809,0.0000,1.0000
2019-01-25,28.2500,28.7300,28.1000,28.7000,28.7000,9111175,0.0000,1.0000
2019-01-24,28.0200,28.7400,27.8200,27.8900,27.8900,11511187,0.0000,1.0000
2019-01-23,27.8600,28.1100,27.6500,27.8100,27.8100,10284854,0.0000,1.0000
2019-01-22,28.4000,28.4100,27.5550,27.8700,27.8700,9169673,0.0000,1.0000
2019-01-18,28.0600,28.6200,27.6800,28.5600,28.5600,13682797,0.0000,1.0000
2019-01-17,27.1700,27.9900,27.1700,27.7400,27.7400,6311734,0.0000,1.0000
2019-01-16,27.3100,27.9200,27.3000,27.4800,27.4800,4813581,0.0000,1.0000
2019-01-15,27.6000,27.8300,27.0800,27.3400,27.3400,8127445,0.0000,1.0000
2019-01-14,27.6300,27.8900,27.3500,27.4000,27.4000,6391572,0.0000,1.0000
2019-01-11,27.8000,28.1500,27.6900,28.0000,28.0000,8963116,0.0000,1.0000
2019-01-10,27.4500,28.9500,27.2700,28.0000,28.0000,19197903,0.0000,1.0000
2019-01-09,27.3300,27.9400,27.3100,27.6100,27.6100,12290903,0.0000,1.0000
2019-01-08,26.9900,27.2700,26.3547,27.2100,27.2100,9039085,0.0000,1.0000
2019-01-07,25.8900,26.7200,25.4700,26.5100,26.5100,9521010,0.0000,1.0000
2019-01-04,25.4600,26.0500,25.3612,25.7700,25.7700,11818374,0.0000,1.0000
2019-01-03,25.7000,25.8000,24.5700,24.7000,24.7000,9653519,0.0000,1.0000
2019-01-02,23.8500,25.3900,23.6768,25.1900,25.1900,8980811,0.0000,1.0000
2018-12-31,23.8700,24.2600,23.5600,24.2600,24.2600,6158887,0.0000,1.0000
2018-12-28,23.9100,24.3100,23.5000,23.7300,23.7300,10058965,0.0000,1.0000
2018-12-27,22.7600,23.7400,22.6500,23.7400,23.7400,13074034,0.0000,1.0000
2018-12-26,21.9600,23.2000,21.6150,23.2000,23.2000,12890252,0.0000,1.0000
2018-12-24,22.1300,22.3600,21.6400,21.8400,21.8400,5398552,0.0000,1.0000
2018-12-21,23.4300,23.6400,22.1350,22.3800,22.3800,15370089,0.0000,1.0000
2018-12-20,24.0600,24.5300,23.2900,23.5200,23.5200,15510802,0.0000,1.0000
2018-12-19,25.8300,26.2200,24.3700,24.5100,24.5100,8822633,0.0000,1.0000
2018-12-18,25.9500,26.2400,25.4400,25.7100,25.7100,6164722,0.0000,1.0000
2018-12-17,26.3100,26.4550,25.4600,25.6100,25.6100,6577202,0.0000,1.0000
2018-12-14,26.2700,26.9400,26.1000,26.4600,26.4600,4657915,0.0000,1.0000
2018-12-13,27.1500,27.2600,26.4650,26.6400,26.6400,6078912,0.0000,1.0000
2018-12-12,26.1500,27.1400,26.0600,26.8700,26.8700,9935328,0.0000,1.0000
2018-12-11,26.5200,26.9100,25.6000,25.6300,25.6300,12520418,0.0000,1.0000
2018-12-10,26.0000,26.4300,25.4900,25.8200,25.8200,11409357,0.0000,1.0000
2018-12-07,27.1800,27.5600,25.8750,25.9900,25.9900,9749247,0.1200,1.0000
2018-12-06,26.2800,27.4200,25.9100,27.4200,27.2940,9349185,0.0000,1.0000
2018-12-04,27.8000,28.0200,26.9150,27.0000,26.8759,7980521,0.0000,1.0000
2018-12-03,28.0000,28.2100,27.6900,28.0200,27.8912,14702859,0.0000,1.0000
2018-11-30,27.2300,27.3300,26.7399,26.9600,26.8361,7872894,0.0000,1.0000
2018-11-29,27.6100,27.7000,26.8900,27.3200,27.1944,5681535,0.0000,1.0000
2018-11-28,27.7500,27.9900,26.8650,27.7800,27.6523,6313124,0.0000,1.0000
2018-11-27,26.8800,27.5150,26.8600,27.4300,27.3039,10398772,0.0000,1.0000
2018-11-26,26.3900,27.2600,26.2650,27.1100,26.9854,8379149,0.0000,1.0000
2018-11-23,25.8500,26.1000,25.7500,25.8100,25.6914,2567876,0.0000,1.0000
2018-11-21,25.5000,26.4900,25.4200,26.0600,25.9402,5797273,0.0000,1.0000
2018-11-20,25.1200,25.2600,24.5950,25.1100,24.9946,7145069,0.0000,1.0000
2018-11-19,26.6100,26.7200,25.5700,25.6700,25.5520,6671692,0.0000,1.0000
2018-11-16,26.1800,26.7600,26.0900,26.5800,26.4578,6473882,0.0000,1.0000
2018-11-15,25.9200,26.4200,25.4850,26.4000,26.2787,5721350,0.0000,1.0000
2018-11-14,26.0200,26.6500,25.7550,25.9400,25.8208,8333052,0.0000,1.0000
2018-11-13,25.4500,26.1100,25.4200,25.7300,25.6117,6196553,0.0000,1.0000
2018-11-12,25.4300,25.5954,25.1000,25.1800,25.0643,9791140,0.0000,1.0000
2018-11-09,26.7100,26.9800,25.4500,25.5400,25.4226,9697466,0.0000,1.0000
2018-11-08,26.6200,27.3650,26.5800,26.9500,26.8261,7639915,0.0000,1.0000
2018-11-07,27.6200,28.0400,27.3400,27.9300,27.8016,6444272,0.0000,1.0000
