,timestamp1,open1,high1,low1,close1,symbol
0,2019-02-11,126.11,126.88,124.925,125.95,AMP
1,2019-02-08,124.12,125.61,122.02,125.57,AMP
2,2019-02-07,125.92,127.075,122.84,125.22,AMP
3,2019-02-06,124.68,127.58,124.68,126.69,AMP
4,2019-02-05,127.16,127.39,124.7,125.67,AMP
5,2019-02-04,127.06,127.585,126.6,127.09,AMP
6,2019-02-01,127.24,128.0055,126.09,126.89,AMP
7,2019-01-31,121.55,127.17,121.55,126.6,AMP
8,2019-01-30,121.73,121.73,117.09,120.18,AMP
9,2019-01-29,121.6,122.49,120.83,121.38,AMP
10,2019-01-28,120.4,121.87,119.78,121.79,AMP
11,2019-01-25,121.41,122.25,120.78,121.12,AMP
12,2019-01-24,118.36,120.915,118.3,119.78,AMP
13,2019-01-23,120.06,120.38,117.17,118.81,AMP
14,2019-01-22,119.89,120.2,118.38,119.28,AMP
15,2019-01-18,120.25,121.98,118.74,121.11,AMP
16,2019-01-17,117.07,119.55,115.56,118.59,AMP
17,2019-01-16,116.4,119.26,115.64,118.26,AMP
18,2019-01-15,113.65,115.25,112.53,115.18,AMP
19,2019-01-14,111.83,114.99,111.51,114.04,AMP
20,2019-01-11,112.25,114.0,110.6,113.44,AMP
21,2019-01-10,112.09,114.04,111.79,113.44,AMP
22,2019-01-09,112.49,113.73,111.15,113.1,AMP
23,2019-01-08,112.83,112.84,109.54,111.94,AMP
24,2019-01-07,110.0,112.3428,108.77,111.24,AMP
25,2019-01-04,107.85,111.2,107.64,110.73,AMP
26,2019-01-03,106.88,107.55,104.87,105.1,AMP
27,2019-01-02,103.44,108.78,102.79,107.96,AMP
28,2018-12-31,103.62,104.85,102.6611,104.37,AMP
29,2018-12-28,104.38,104.89,102.41,103.15,AMP
30,2018-12-27,100.46,104.09,99.67,104.08,AMP
31,2018-12-26,98.19,102.77,95.69,102.7,AMP
32,2018-12-24,99.93,100.54,97.52,97.58,AMP
33,2018-12-21,104.04,105.76,100.12,100.31,AMP
34,2018-12-20,104.83,106.92,103.45,104.38,AMP
