,timestamp1,dividend_amount1,vol_pct_mean1,dividend_amount2,vol_pct_mean2,dividend_amount3,vol_pct_mean3,dividend_amount4,vol_pct_mean4,dividend_amount5,vol_pct_mean5,open6,high6,low6,close6,adjusted_close6,dividend_amount6,vol_pct_mean6,timestamp7,open7,high7,low7,close7,adjusted_close7,dividend_amount7,vol_pct_mean7,open_dir1,open_trend1,high_trend1,low_trend1,close_trend1,body_type1,top_tail1,bot_tail1,open_dir2,open_trend2,high_trend2,low_trend2,close_trend2,body_type2,top_tail2,bot_tail2,open_dir3,open_trend3,high_trend3,low_trend3,close_trend3,body_type3,top_tail3,bot_tail3,open_dir4,open_trend4,high_trend4,low_trend4,close_trend4,body_type4,top_tail4,bot_tail4,open_dir5,open_trend5,high_trend5,low_trend5,close_trend5,body_type5,top_tail5,bot_tail5,label,symbol
0,2019-02-11,0.0,0.7854712839776858,0.0,1.1792826295672312,0.0,0.8755557258652316,0.0,0.7254341049568953,0.0,1.012940340053692,94.46,95.19,93.81,95.17,95.17,0.0,0.7653419841634216,2019-02-01,93.45,94.5,93.1,94.15,94.15,0.0,0.7904767465237148,1.0064949123186837,0.9940132563609151,0.9921641791044776,1.011599912453491,1.0064949123186837,0.9966659496665949,1.0009141750914174,1.002488100389442,0.997866439086836,0.9968030690537085,0.9926976399619007,0.9851228978007761,0.997866439086836,0.9875988881761812,1.002779559546718,1.0109433136353687,0.9959668860114625,0.992490745637229,0.9937957444212709,0.9882804176432985,0.9959668860114625,0.9989343563512361,1.006926683716965,1.0105648986632167,0.9994714587737844,0.992755144897102,0.9910990704006303,1.0003197271661515,0.9994714587737844,0.9965097831835008,1.0056044420941301,1.003835499680375,1.000735525901019,1.008257463476604,1.0078138459922261,1.0002131968873254,1.000735525901019,0.993280134397312,1.007284754304914,1.0082063305978897,UP,TROW
1,2019-02-08,0.0,1.1792826295672312,0.0,0.8755557258652316,0.0,0.7254341049568953,0.0,1.012940340053692,0.0,0.7653419841634216,93.45,94.5,93.1,94.15,94.15,0.0,0.7904767465237148,2019-01-31,89.5,93.6,89.5,93.46,93.46,0.0,1.4828700902098804,0.997866439086836,0.9968030690537085,0.9926976399619007,0.9851228978007761,0.997866439086836,0.9875988881761812,1.002779559546718,1.0109433136353687,0.9959668860114625,0.992490745637229,0.9937957444212709,0.9882804176432985,0.9959668860114625,0.9989343563512361,1.006926683716965,1.0105648986632167,0.9994714587737844,0.992755144897102,0.9910990704006303,1.0003197271661515,0.9994714587737844,0.9965097831835008,1.0056044420941301,1.003835499680375,1.000735525901019,1.008257463476604,1.0078138459922261,1.0002131968873254,1.000735525901019,0.993280134397312,1.007284754304914,1.0082063305978897,1.0032926181625066,1.0108079186730872,1.0073015873015874,1.0076262083780883,1.0032926181625066,1.007516409062037,1.000210150257434,1.006928898838077,DOWN,TROW
2,2019-02-07,0.0,0.8755557258652316,0.0,0.7254341049568953,0.0,1.012940340053692,0.0,0.7653419841634216,0.0,0.7904767465237148,89.5,93.6,89.5,93.46,93.46,0.0,1.4828700902098804,2019-01-30,90.01,90.67,86.61,89.24,89.24,0.0,3.2338191601959054,0.9959668860114625,0.992490745637229,0.9937957444212709,0.9882804176432985,0.9959668860114625,0.9989343563512361,1.006926683716965,1.0105648986632167,0.9994714587737844,0.992755144897102,0.9910990704006303,1.0003197271661515,0.9994714587737844,0.9965097831835008,1.0056044420941301,1.003835499680375,1.000735525901019,1.008257463476604,1.0078138459922261,1.0002131968873254,1.000735525901019,0.993280134397312,1.007284754304914,1.0082063305978897,1.0032926181625066,1.0108079186730872,1.0073015873015874,1.0076262083780883,1.0032926181625066,1.007516409062037,1.000210150257434,1.006928898838077,0.9998930023539483,1.0441340782122905,1.0096153846153846,1.0402234636871508,0.9998930023539483,1.0074906367041199,1.003717472118959,1.0037593984962407,DOWN,TROW
3,2019-02-06,0.0,0.7254341049568953,0.0,1.012940340053692,0.0,0.7653419841634216,0.0,0.7904767465237148,0.0,1.4828700902098804,90.01,90.67,86.61,89.24,89.24,0.0,3.2338191601959054,2019-01-29,94.85,94.91,92.72,92.75,92.75,0.0,1.014777245809549,0.9994714587737844,0.992755144897102,0.9910990704006303,1.0003197271661515,0.9994714587737844,0.9965097831835008,1.0056044420941301,1.003835499680375,1.000735525901019,1.008257463476604,1.0078138459922261,1.0002131968873254,1.000735525901019,0.993280134397312,1.007284754304914,1.0082063305978897,1.0032926181625066,1.0108079186730872,1.0073015873015874,1.0076262083780883,1.0032926181625066,1.007516409062037,1.000210150257434,1.006928898838077,0.9998930023539483,1.0441340782122905,1.0096153846153846,1.0402234636871508,0.9998930023539483,1.0074906367041199,1.003717472118959,1.0037593984962407,1.0029134917077545,0.9943339628930118,1.0323149884195433,1.0333679713658932,1.0029134917077545,1.0442458100558658,1.001497967044725,1.0,DOWN,TROW
4,2019-02-05,0.0,1.012940340053692,0.0,0.7653419841634216,0.0,0.7904767465237148,0.0,1.4828700902098804,0.0,3.2338191601959054,94.85,94.91,92.72,92.75,92.75,0.0,1.014777245809549,2019-01-28,93.96,94.63,93.5,94.45,94.45,0.0,0.6360335980747345,1.000735525901019,1.008257463476604,1.0078138459922261,1.0002131968873254,1.000735525901019,0.993280134397312,1.007284754304914,1.0082063305978897,1.0032926181625066,1.0108079186730872,1.0073015873015874,1.0076262083780883,1.0032926181625066,1.007516409062037,1.000210150257434,1.006928898838077,0.9998930023539483,1.0441340782122905,1.0096153846153846,1.0402234636871508,0.9998930023539483,1.0074906367041199,1.003717472118959,1.0037593984962407,1.0029134917077545,0.9943339628930118,1.0323149884195433,1.0333679713658932,1.0029134917077545,1.0442458100558658,1.001497967044725,1.0,0.9704582210242588,0.948972061149183,0.9553260984090192,0.9341026747195859,0.9704582210242588,0.9914453949561158,1.0073325186090434,1.030366008544048,UP,TROW
5,2019-02-04,0.0,0.7653419841634216,0.0,0.7904767465237148,0.0,1.4828700902098804,0.0,3.2338191601959054,0.0,1.014777245809549,93.96,94.63,93.5,94.45,94.45,0.0,0.6360335980747345,2019-01-25,94.6,95.46,94.34,94.55,94.55,0.0,0.6293566297653247,1.0032926181625066,1.0108079186730872,1.0073015873015874,1.0076262083780883,1.0032926181625066,1.007516409062037,1.000210150257434,1.006928898838077,0.9998930023539483,1.0441340782122905,1.0096153846153846,1.0402234636871508,0.9998930023539483,1.0074906367041199,1.003717472118959,1.0037593984962407,1.0029134917077545,0.9943339628930118,1.0323149884195433,1.0333679713658932,1.0029134917077545,1.0442458100558658,1.001497967044725,1.0,0.9704582210242588,0.948972061149183,0.9553260984090192,0.9341026747195859,0.9704582210242588,0.9914453949561158,1.0073325186090434,1.030366008544048,1.004235044997353,1.0094721157939548,1.0029588925287964,0.9916577540106952,1.004235044997353,0.9778597785977861,1.000632577754349,1.000323554788611,UP,TROW
6,2019-02-01,0.0,0.7904767465237148,0.0,1.4828700902098804,0.0,3.2338191601959054,0.0,1.014777245809549,0.0,0.6360335980747345,94.6,95.46,94.34,94.55,94.55,0.0,0.6293566297653247,2019-01-24,93.49,94.37,93.25,93.86,93.86,0.0,0.6134492553064543,0.9998930023539483,1.0441340782122905,1.0096153846153846,1.0402234636871508,0.9998930023539483,1.0074906367041199,1.003717472118959,1.0037593984962407,1.0029134917077545,0.9943339628930118,1.0323149884195433,1.0333679713658932,1.0029134917077545,1.0442458100558658,1.001497967044725,1.0,0.9704582210242588,0.948972061149183,0.9553260984090192,0.9341026747195859,0.9704582210242588,0.9914453949561158,1.0073325186090434,1.030366008544048,1.004235044997353,1.0094721157939548,1.0029588925287964,0.9916577540106952,1.004235044997353,0.9778597785977861,1.000632577754349,1.000323554788611,0.9937599153886832,0.9932346723044397,0.9913052587471193,0.9910960356158575,0.9937599153886832,1.0052149851000427,1.0019057702488088,1.0049197860962567,DOWN,TROW
7,2019-01-31,0.0,1.4828700902098804,0.0,3.2338191601959054,0.0,1.014777245809549,0.0,0.6360335980747345,0.0,0.6293566297653247,93.49,94.37,93.25,93.86,93.86,0.0,0.6134492553064543,2019-01-23,94.75,94.75,92.75,93.62,93.62,0.0,0.8667744350238082,1.0029134917077545,0.9943339628930118,1.0323149884195433,1.0333679713658932,1.0029134917077545,1.0442458100558658,1.001497967044725,1.0,0.9704582210242588,0.948972061149183,0.9553260984090192,0.9341026747195859,0.9704582210242588,0.9914453949561158,1.0073325186090434,1.030366008544048,1.004235044997353,1.0094721157939548,1.0029588925287964,0.9916577540106952,1.004235044997353,0.9778597785977861,1.000632577754349,1.000323554788611,0.9937599153886832,0.9932346723044397,0.9913052587471193,0.9910960356158575,0.9937599153886832,1.0052149851000427,1.0019057702488088,1.0049197860962567,1.0078840826763265,1.011872927585838,1.011550280809579,1.0116890080428955,1.0078840826763265,0.9994714587737844,1.009090909090909,1.0022259910960356,UP,TROW
8,2019-01-30,0.0,3.2338191601959054,0.0,1.014777245809549,0.0,0.6360335980747345,0.0,0.6293566297653247,0.0,0.6134492553064543,94.75,94.75,92.75,93.62,93.62,0.0,0.8667744350238082,2019-01-22,96.18,96.31,94.02,94.47,94.47,0.0,1.0342153668231375,0.9704582210242588,0.948972061149183,0.9553260984090192,0.9341026747195859,0.9704582210242588,0.9914453949561158,1.0073325186090434,1.030366008544048,1.004235044997353,1.0094721157939548,1.0029588925287964,0.9916577540106952,1.004235044997353,0.9778597785977861,1.000632577754349,1.000323554788611,0.9937599153886832,0.9932346723044397,0.9913052587471193,0.9910960356158575,0.9937599153886832,1.0052149851000427,1.0019057702488088,1.0049197860962567,1.0078840826763265,1.011872927585838,1.011550280809579,1.0116890080428955,1.0078840826763265,0.9994714587737844,1.009090909090909,1.0022259910960356,0.9986114078188421,0.9867018469656992,0.9959894459102903,1.005390835579515,0.9986114078188421,1.0039576425286127,1.005433624547198,1.0025737265415549,DOWN,TROW
9,2019-01-29,0.0,1.014777245809549,0.0,0.6360335980747345,0.0,0.6293566297653247,0.0,0.6134492553064543,0.0,0.8667744350238082,96.18,96.31,94.02,94.47,94.47,0.0,1.0342153668231375,2019-01-18,95.73,96.77,95.16,96.61,96.61,0.0,0.9384910266519995,1.004235044997353,1.0094721157939548,1.0029588925287964,0.9916577540106952,1.004235044997353,0.9778597785977861,1.000632577754349,1.000323554788611,0.9937599153886832,0.9932346723044397,0.9913052587471193,0.9910960356158575,0.9937599153886832,1.0052149851000427,1.0019057702488088,1.0049197860962567,1.0078840826763265,1.011872927585838,1.011550280809579,1.0116890080428955,1.0078840826763265,0.9994714587737844,1.009090909090909,1.0022259910960356,0.9986114078188421,0.9867018469656992,0.9959894459102903,1.005390835579515,0.9986114078188421,1.0039576425286127,1.005433624547198,1.0025737265415549,1.0029639038848313,0.9851320440840091,0.9838023050565881,0.9864922356945331,1.0029639038848313,0.9880738786279684,1.0,1.009380053908356,UP,TROW
