timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-02-11,26.4100,27.2000,26.2400,27.1200,27.1200,2899109,0.0000,1.0000
2019-02-08,26.7000,26.7900,26.1816,26.4100,26.4100,3015267,0.0000,1.0000
2019-02-07,26.7500,27.0300,26.3400,26.9200,26.9200,4156368,0.0000,1.0000
2019-02-06,27.1600,27.3500,26.6650,27.1300,27.1300,3916358,0.0000,1.0000
2019-02-05,27.1800,27.3600,26.5200,27.0600,27.0600,3589430,0.0000,1.0000
2019-02-04,27.1100,27.1900,26.5200,27.0400,27.0400,3238315,0.0000,1.0000
2019-02-01,27.9700,28.2700,26.8800,27.1500,27.1500,3001334,0.0000,1.0000
2019-01-31,27.5300,28.0460,27.3000,27.8400,27.8400,2987587,0.0000,1.0000
2019-01-30,27.9100,28.0112,27.2300,27.5100,27.5100,2196979,0.0000,1.0000
2019-01-29,28.0200,28.1600,27.5550,27.7200,27.7200,2012259,0.0000,1.0000
2019-01-28,27.5200,28.3100,27.3400,28.0800,28.0800,4326621,0.0000,1.0000
2019-01-25,27.8900,28.3200,27.4600,27.6500,27.6500,4537890,0.0000,1.0000
2019-01-24,27.3400,27.8050,27.1100,27.7600,27.7600,3140790,0.0000,1.0000
2019-01-23,26.8600,27.1800,26.5700,27.1700,27.1700,3413382,0.0000,1.0000
2019-01-22,27.1800,27.1900,26.5400,26.7500,26.7500,4446697,0.0000,1.0000
2019-01-18,27.1300,27.7000,26.9900,27.3300,27.3300,3945314,0.0000,1.0000
2019-01-17,26.6500,27.2500,26.6500,27.0000,27.0000,2955414,0.0000,1.0000
2019-01-16,26.5600,27.0900,26.3600,26.7000,26.7000,3494477,0.0000,1.0000
2019-01-15,26.4000,26.8800,26.2700,26.6000,26.6000,3287103,0.0000,1.0000
2019-01-14,26.2700,27.2700,26.2700,26.4400,26.4400,4554736,0.0000,1.0000
2019-01-11,27.1200,27.7400,26.4500,26.4600,26.4600,4386165,0.0000,1.0000
2019-01-10,26.0500,27.0700,24.6600,26.9900,26.9900,9702734,0.0000,1.0000
2019-01-09,28.4300,29.2400,28.1500,28.2300,28.2300,5012440,0.0000,1.0000
2019-01-08,29.0800,29.0999,27.2000,28.2000,28.2000,5330694,0.0000,1.0000
2019-01-07,27.6400,29.6900,27.2901,28.8700,28.8700,5465076,0.0000,1.0000
2019-01-04,26.8000,28.2450,26.8000,27.7100,27.7100,5839182,0.0000,1.0000
2019-01-03,26.1600,27.0600,25.9000,26.4600,26.4600,5116877,0.0000,1.0000
2019-01-02,25.0900,26.7500,24.9802,26.3100,26.3100,5401731,0.0000,1.0000
2018-12-31,25.6200,25.9900,25.2400,25.6700,25.6700,5333349,0.0000,1.0000
2018-12-28,26.0800,26.4700,25.2900,25.4600,25.4600,4141098,0.0000,1.0000
2018-12-27,25.8200,26.1000,24.7600,26.0900,26.0900,5165417,0.0000,1.0000
2018-12-26,24.6800,26.2350,24.3400,26.1600,26.1600,4947940,0.0000,1.0000
2018-12-24,24.5200,25.1900,23.7100,24.5900,24.5900,2556227,0.0000,1.0000
2018-12-21,25.7200,26.6700,24.7300,24.9100,24.9100,9952608,0.0000,1.0000
2018-12-20,27.0700,27.1500,25.3100,25.7000,25.7000,8534984,0.0000,1.0000
2018-12-19,29.6300,29.6300,27.1850,27.2300,27.2300,5780953,0.0000,1.0000
2018-12-18,29.7700,29.7800,28.9700,29.0100,29.0100,5451036,0.0000,1.0000
2018-12-17,30.5800,30.7200,29.1300,29.5100,29.5100,4811060,0.0000,1.0000
2018-12-14,30.7300,31.4600,30.5100,30.8300,30.8300,4512460,0.0000,1.0000
2018-12-13,31.5400,31.8800,30.8900,31.2100,31.2100,3554515,0.0000,1.0000
2018-12-12,31.9700,32.4200,31.4700,31.4700,31.4700,4059113,0.0000,1.0000
2018-12-11,32.4600,32.7400,31.6000,31.6800,31.6800,3149839,0.0000,1.0000
2018-12-10,31.9200,32.3400,30.9700,32.0200,32.0200,3573088,0.0000,1.0000
2018-12-07,33.1900,34.0300,31.7900,31.8200,31.8200,3814736,0.0000,1.0000
2018-12-06,33.5000,34.3800,32.9100,33.4000,33.4000,6517437,0.0000,1.0000
2018-12-04,34.3700,34.8900,32.5600,33.0200,33.0200,5259048,0.0000,1.0000
2018-12-03,33.9000,34.6300,33.4600,34.3600,34.3600,4344737,0.0000,1.0000
2018-11-30,33.5700,33.6400,33.0350,33.1100,33.1100,4024598,0.0000,1.0000
2018-11-29,33.8400,34.0000,32.9800,33.5900,33.5900,3731226,0.0000,1.0000
2018-11-28,33.3300,33.8000,32.4900,33.7800,33.7800,5341517,0.0000,1.0000
2018-11-27,31.6500,33.3900,31.6000,33.1900,33.1900,6050366,0.0000,1.0000
2018-11-26,30.3200,32.1200,30.2700,31.9900,31.9900,7454806,0.0000,1.0000
2018-11-23,29.2800,30.3300,29.2400,29.9700,29.9700,3169163,0.0000,1.0000
2018-11-21,28.4500,30.1400,28.1000,29.3700,29.3700,10929425,0.6000,1.0000
2018-11-20,30.9800,31.5800,28.3300,28.4300,27.8608,21483859,0.0000,1.0000
2018-11-19,35.0100,35.6200,34.1500,34.5500,33.8583,7325736,0.0000,1.0000
2018-11-16,35.3300,35.5500,34.7640,35.2800,34.5737,4197229,0.0000,1.0000
2018-11-15,36.2200,36.2200,35.1200,35.6900,34.9755,5135458,0.0000,1.0000
2018-11-14,37.3100,37.8100,36.4350,36.8300,36.0927,6774722,0.0000,1.0000
2018-11-13,37.0500,37.3000,36.3900,36.8600,36.1221,3317161,0.0000,1.0000
2018-11-12,37.7700,38.0000,36.6843,37.0200,36.2789,7836619,0.0000,1.0000
2018-11-09,36.9400,36.9600,35.9400,36.5000,35.7693,6578039,0.0000,1.0000
2018-11-08,36.8700,37.1000,35.3300,36.9600,36.2201,9075180,0.0000,1.0000
2018-11-07,34.2600,34.9600,33.5800,34.8500,34.1523,6368254,0.0000,1.0000
2018-11-06,34.0900,34.5700,33.7050,34.5700,33.8779,3893800,0.0000,1.0000
2018-11-05,33.5800,34.2400,33.4200,34.2400,33.5545,4264496,0.0000,1.0000
2018-11-02,33.5900,33.9700,32.8850,33.8500,33.1723,3666789,0.0000,1.0000
2018-11-01,32.7200,33.4700,32.3900,33.4600,32.7901,6399514,0.0000,1.0000
2018-10-31,32.7000,32.8100,31.7400,32.4200,31.7710,4786066,0.0000,1.0000
2018-10-30,31.4600,32.4500,31.3700,32.4400,31.7906,4271131,0.0000,1.0000
2018-10-29,30.7000,32.3300,30.6100,31.3300,30.7028,5128702,0.0000,1.0000
2018-10-26,30.6700,31.1000,30.0500,30.4200,29.8110,4101055,0.0000,1.0000
2018-10-25,29.6600,30.9600,29.5400,30.6000,29.9874,4162451,0.0000,1.0000
2018-10-24,29.5100,30.4000,29.4500,29.6400,29.0466,3740626,0.0000,1.0000
2018-10-23,29.3800,29.6200,28.8600,29.5400,28.9486,3493925,0.0000,1.0000
2018-10-22,29.8200,30.3300,29.7100,29.7700,29.1740,5988415,0.0000,1.0000
2018-10-19,31.0000,31.0000,29.6000,29.6400,29.0466,4793014,0.0000,1.0000
2018-10-18,31.2200,31.6600,30.6200,30.8000,30.1834,4213490,0.0000,1.0000
2018-10-17,31.3800,31.5270,30.8300,31.2800,30.6538,3375640,0.0000,1.0000
2018-10-16,31.5900,31.8400,31.2700,31.6400,31.0066,3391835,0.0000,1.0000
2018-10-15,31.3500,31.8000,31.1000,31.5800,30.9478,4109483,0.0000,1.0000
2018-10-12,30.5500,31.5900,29.9148,31.3800,30.7518,6896038,0.0000,1.0000
2018-10-11,30.6300,32.4200,29.9800,30.2100,29.6052,14461300,0.0000,1.0000
2018-10-10,28.8200,29.1600,28.4700,28.5200,27.9490,4614597,0.0000,1.0000
2018-10-09,29.2100,29.3800,28.7600,28.8300,28.2528,2627061,0.0000,1.0000
2018-10-08,28.1200,29.2800,28.1000,29.1100,28.5272,4189775,0.0000,1.0000
2018-10-05,29.0000,29.3800,28.3800,28.4600,27.8902,5556505,0.0000,1.0000
2018-10-04,29.2800,29.3300,28.2350,28.8600,28.2822,5255530,0.0000,1.0000
2018-10-03,29.5800,29.6200,28.9500,29.3800,28.7918,4059953,0.0000,1.0000
2018-10-02,30.3100,30.5099,29.4600,29.4900,28.8996,4845543,0.0000,1.0000
2018-10-01,30.5300,30.9800,30.1950,30.3100,29.7032,4444935,0.0000,1.0000
2018-09-28,30.1800,30.3800,29.7600,30.3000,29.6934,2841485,0.0000,1.0000
2018-09-27,30.2600,30.4000,29.9700,30.2000,29.5954,2328115,0.0000,1.0000
2018-09-26,29.8300,30.5100,29.8300,30.2800,29.6738,3388355,0.0000,1.0000
2018-09-25,29.9200,30.1300,29.5800,29.6600,29.0662,3271797,0.0000,1.0000
2018-09-24,30.1800,30.4650,29.5901,29.8800,29.2818,5853635,0.0000,1.0000
2018-09-21,29.8900,30.6400,29.8900,30.3700,29.7620,9102133,0.0000,1.0000
2018-09-20,29.5700,29.9000,28.9800,29.8800,29.2818,4100823,0.0000,1.0000
2018-09-19,29.4100,29.7899,29.2200,29.6800,29.0858,4096902,0.0000,1.0000
2018-09-18,29.0700,29.8500,28.9400,29.5700,28.9780,7649347,0.0000,1.0000
