,timestamp1,open1,high1,low1,close1,symbol
0,2019-02-11,34.39,34.675,34.145,34.61,PWR
1,2019-02-08,34.07,34.32,33.495,34.31,PWR
2,2019-02-07,34.57,34.68,34.06,34.3,PWR
3,2019-02-06,34.6,34.95,34.56,34.76,PWR
4,2019-02-05,34.84,35.0,34.4,34.62,PWR
5,2019-02-04,34.4,34.855,34.19,34.77,PWR
6,2019-02-01,35.3,35.38,34.2,34.49,PWR
7,2019-01-31,35.12,35.36,34.89,35.34,PWR
8,2019-01-30,35.07,35.33,34.42,35.18,PWR
9,2019-01-29,35.14,35.23,34.795,34.9,PWR
10,2019-01-28,34.2,35.14,34.095,35.02,PWR
11,2019-01-25,33.93,34.88,33.9,34.75,PWR
12,2019-01-24,33.16,33.81,33.1,33.64,PWR
13,2019-01-23,33.65,33.69,32.82,33.23,PWR
14,2019-01-22,33.54,33.67,33.095,33.41,PWR
15,2019-01-18,32.76,33.54,32.7,33.5,PWR
16,2019-01-17,31.91,32.66,31.86,32.54,PWR
17,2019-01-16,31.96,32.12,31.68,31.92,PWR
18,2019-01-15,32.19,32.31,31.76,31.91,PWR
19,2019-01-14,31.99,32.405,31.92,32.09,PWR
20,2019-01-11,32.3,32.465,32.05,32.3,PWR
21,2019-01-10,31.59,32.43,31.37,32.42,PWR
22,2019-01-09,31.84,32.15,31.6,31.81,PWR
23,2019-01-08,31.63,31.77,31.29,31.77,PWR
24,2019-01-07,31.06,31.635,30.78,31.29,PWR
25,2019-01-04,30.13,31.25,30.0,31.17,PWR
26,2019-01-03,29.99,30.13,29.42,29.55,PWR
27,2019-01-02,29.64,30.31,29.39,29.92,PWR
28,2018-12-31,29.99,30.22,29.85,30.1,PWR
29,2018-12-28,30.29,30.59,29.95,30.02,PWR
30,2018-12-27,29.18,30.17,29.0812,30.17,PWR
31,2018-12-26,27.98,29.79,27.97,29.78,PWR
32,2018-12-24,28.12,29.55,27.9,27.93,PWR
33,2018-12-21,28.64,29.24,28.21,28.25,PWR
34,2018-12-20,28.98,29.51,28.18,28.64,PWR
35,2018-12-19,29.12,29.82,28.39,28.55,PWR
36,2018-12-18,29.55,29.85,29.061,29.19,PWR
37,2018-12-17,30.18,30.18,29.26,29.38,PWR
38,2018-12-14,30.24,30.66,30.1446,30.27,PWR
39,2018-12-13,31.58,31.73,30.56,30.61,PWR
40,2018-12-12,31.21,31.67,31.12,31.35,PWR
41,2018-12-11,31.3,31.67,30.63,30.7,PWR
42,2018-12-10,30.83,31.26,30.6,30.71,PWR
43,2018-12-07,32.77,32.94,31.29,31.33,PWR
44,2018-12-06,33.0,33.0,31.93,32.65,PWR
45,2018-12-04,35.61,35.64,33.44,33.51,PWR
46,2018-12-03,35.66,36.0,35.23,35.83,PWR
47,2018-11-30,34.31,35.11,34.29,35.1,PWR
48,2018-11-29,34.69,34.83,34.18,34.38,PWR
49,2018-11-28,34.7,34.78,33.6,34.71,PWR
50,2018-11-27,34.37,34.84,34.29,34.71,PWR
51,2018-11-26,33.96,34.84,33.96,34.58,PWR
52,2018-11-23,33.63,34.1,33.54,33.7,PWR
53,2018-11-21,33.88,34.4484,33.84,34.01,PWR
54,2018-11-20,33.77,34.16,33.27,33.74,PWR
55,2018-11-19,34.29,34.6,33.95,34.0,PWR
56,2018-11-16,33.99,34.57,33.94,34.42,PWR
57,2018-11-15,33.51,34.45,33.17,34.28,PWR
58,2018-11-14,34.04,34.2,33.53,33.75,PWR
59,2018-11-13,33.62,34.37,33.53,33.68,PWR
60,2018-11-12,34.77,34.77,33.55,33.63,PWR
61,2018-11-09,35.01,35.01,34.35,34.84,PWR
