,timestamp1,open1,high1,low1,close1,symbol
0,2019-02-11,87.28,87.39,86.39,86.7,NDAQ
1,2019-02-08,86.56,87.09,85.8225,87.06,NDAQ
2,2019-02-07,86.53,86.91,85.77,86.82,NDAQ
3,2019-02-06,86.88,87.1194,86.46,86.93,NDAQ
4,2019-02-05,87.06,87.06,86.11,86.81,NDAQ
5,2019-02-04,87.41,87.44,85.89,86.96,NDAQ
6,2019-02-01,88.04,88.69,86.85,87.38,NDAQ
7,2019-01-31,86.38,88.16,86.1,88.04,NDAQ
8,2019-01-30,85.03,87.98,83.91,86.69,NDAQ
9,2019-01-29,86.15,86.37,85.42,85.81,NDAQ
10,2019-01-28,85.11,86.08,84.71,86.07,NDAQ
11,2019-01-25,85.7,86.11,85.19,85.69,NDAQ
12,2019-01-24,84.48,85.08,84.23,84.99,NDAQ
13,2019-01-23,83.54,84.83,83.39,84.73,NDAQ
14,2019-01-22,83.01,83.84,82.38,83.4,NDAQ
15,2019-01-18,82.9,83.805,82.44,83.14,NDAQ
16,2019-01-17,82.95,83.3,82.14,82.44,NDAQ
17,2019-01-16,81.4,83.17,81.01,82.96,NDAQ
18,2019-01-15,80.36,81.27,80.36,81.04,NDAQ
19,2019-01-14,80.05,80.89,80.05,80.53,NDAQ
20,2019-01-11,80.0,80.8,79.59,80.7,NDAQ
21,2019-01-10,79.83,80.68,79.16,80.55,NDAQ
22,2019-01-09,80.01,80.555,79.48,79.97,NDAQ
23,2019-01-08,80.37,80.98,78.895,79.58,NDAQ
24,2019-01-07,79.97,80.96,79.04,79.81,NDAQ
25,2019-01-04,80.03,82.35,79.36,81.95,NDAQ
26,2019-01-03,81.92,81.92,78.66,78.82,NDAQ
27,2019-01-02,80.6,82.02,80.57,81.0,NDAQ
28,2018-12-31,80.92,82.05,80.55,81.57,NDAQ
29,2018-12-28,81.13,81.85,79.6,80.53,NDAQ
30,2018-12-27,78.47,80.7,77.82,80.69,NDAQ
31,2018-12-26,77.32,79.3,75.4888,79.27,NDAQ
32,2018-12-24,78.43,78.89,76.67,76.75,NDAQ
33,2018-12-21,80.67,82.49,79.48,79.51,NDAQ
34,2018-12-20,82.85,83.2,80.525,81.01,NDAQ
35,2018-12-19,83.99,84.97,82.41,83.01,NDAQ
36,2018-12-18,85.75,86.42,83.43,83.74,NDAQ
37,2018-12-17,86.3,86.51,85.03,85.25,NDAQ
38,2018-12-14,86.72,87.34,86.01,86.54,NDAQ
39,2018-12-13,87.41,87.68,86.4,87.02,NDAQ
40,2018-12-12,88.16,88.72,87.41,87.49,NDAQ
41,2018-12-11,88.26,89.6166,87.24,87.31,NDAQ
42,2018-12-10,87.36,87.36,85.11,87.1,NDAQ
43,2018-12-07,89.95,90.11,87.17,87.36,NDAQ
44,2018-12-06,89.61,90.19,88.74,89.89,NDAQ
45,2018-12-04,92.59,92.96,90.0975,90.4,NDAQ
46,2018-12-03,92.37,93.14,91.96,92.65,NDAQ
47,2018-11-30,90.33,91.62,90.04,91.32,NDAQ
48,2018-11-29,89.8,91.38,89.11,90.39,NDAQ
49,2018-11-28,89.89,90.21,88.66,89.93,NDAQ
50,2018-11-27,89.15,89.88,88.85,89.46,NDAQ
51,2018-11-26,88.6,89.65,88.52,89.43,NDAQ
52,2018-11-23,87.0,88.15,86.32,87.86,NDAQ
53,2018-11-21,88.09,88.09,86.99,87.26,NDAQ
54,2018-11-20,88.25,88.25,86.33,87.43,NDAQ
55,2018-11-19,88.67,89.32,88.43,88.99,NDAQ
56,2018-11-16,87.72,89.0,87.2,88.74,NDAQ
57,2018-11-15,85.91,88.185,85.22,88.08,NDAQ
58,2018-11-14,89.14,89.72,85.64,85.89,NDAQ
59,2018-11-13,88.71,89.35,88.13,88.65,NDAQ
60,2018-11-12,90.38,90.55,88.32,88.6,NDAQ
61,2018-11-09,90.94,91.31,89.6,90.4,NDAQ
62,2018-11-08,90.01,91.45,90.01,91.34,NDAQ
63,2018-11-07,90.16,90.9599,89.688,90.76,NDAQ
64,2018-11-06,88.48,89.73,88.4701,89.61,NDAQ
65,2018-11-05,87.14,88.83,87.08,88.76,NDAQ
66,2018-11-02,87.4,87.87,86.14,87.0,NDAQ
67,2018-11-01,86.57,87.48,85.94,87.0,NDAQ
68,2018-10-31,86.44,87.13,86.13,86.71,NDAQ
69,2018-10-30,84.47,85.94,83.68,85.83,NDAQ
70,2018-10-29,84.37,85.07,83.1,84.08,NDAQ
71,2018-10-26,83.0,84.145,82.125,83.51,NDAQ
72,2018-10-25,81.75,84.03,81.08,83.59,NDAQ
73,2018-10-24,81.21,82.86,79.99,81.49,NDAQ
74,2018-10-23,79.47,81.85,79.47,81.65,NDAQ
75,2018-10-22,81.07,81.71,80.84,81.01,NDAQ
76,2018-10-19,80.15,81.198,79.81,80.72,NDAQ
77,2018-10-18,80.63,81.52,79.8,79.96,NDAQ
78,2018-10-17,81.16,81.355,79.31,80.63,NDAQ
79,2018-10-16,80.71,82.27,80.39,81.93,NDAQ
80,2018-10-15,79.91,80.68,79.79,80.01,NDAQ
81,2018-10-12,82.88,82.88,79.09,80.02,NDAQ
82,2018-10-11,81.59,82.2948,78.97,79.65,NDAQ
83,2018-10-10,84.24,84.6603,81.86,81.97,NDAQ
84,2018-10-09,84.7,84.99,83.41,84.45,NDAQ
85,2018-10-08,85.43,85.55,84.13,84.94,NDAQ
86,2018-10-05,86.03,86.46,85.18,85.53,NDAQ
87,2018-10-04,85.67,86.9,85.4,85.83,NDAQ
88,2018-10-03,86.43,86.475,85.31,85.76,NDAQ
89,2018-10-02,87.06,87.13,85.44,85.92,NDAQ
90,2018-10-01,86.41,87.36,85.88,87.13,NDAQ
91,2018-09-28,86.22,86.58,85.725,85.8,NDAQ
92,2018-09-27,86.21,86.78,86.07,86.45,NDAQ
93,2018-09-26,87.55,88.0885,85.835,85.92,NDAQ
94,2018-09-25,90.01,90.08,87.64,87.68,NDAQ
95,2018-09-24,90.3,90.34,89.74,89.89,NDAQ
96,2018-09-21,90.12,90.76,89.67,90.55,NDAQ
97,2018-09-20,90.34,90.81,89.33,89.85,NDAQ
98,2018-09-19,89.68,90.3,88.93,89.97,NDAQ
99,2018-09-18,89.13,90.13,89.13,90.09,NDAQ
