timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-02-11,113.1600,113.5800,112.6443,112.9700,112.9700,4780206,0.0000,1.0000
2019-02-08,112.9300,113.0400,111.9300,113.0150,113.0150,3868255,0.0000,1.0000
2019-02-07,112.8200,113.1600,112.1600,113.0900,113.0900,4227677,0.0000,1.0000
2019-02-06,113.4100,113.5800,112.3000,113.0500,113.0500,4209394,0.0000,1.0000
2019-02-05,113.0300,113.5400,112.4900,112.9000,112.9000,4593360,0.0000,1.0000
2019-02-04,112.2100,113.4000,111.8500,113.0900,113.0900,3664960,0.0000,1.0000
2019-02-01,112.9500,113.2800,111.4500,112.1900,112.1900,5010479,0.0000,1.0000
2019-01-31,110.9700,112.9000,110.2100,112.6700,112.6700,6183408,0.0000,1.0000
2019-01-30,108.9400,111.2400,108.5400,110.8200,110.8200,5023824,0.0000,1.0000
2019-01-29,108.9300,109.6200,108.5100,109.0000,109.0000,4301528,0.0000,1.0000
2019-01-28,108.9600,109.6000,108.0000,108.8200,108.8200,4055919,0.0000,1.0000
2019-01-25,110.1500,110.5900,109.0400,109.3500,109.3500,5071205,0.0000,1.0000
2019-01-24,110.3100,110.3100,108.4100,109.5000,109.5000,4477466,0.0000,1.0000
2019-01-23,109.6800,110.7900,109.5100,110.7300,110.7300,5197388,0.0000,1.0000
2019-01-22,109.8600,110.2300,108.7800,109.9100,109.9100,5298239,0.0000,1.0000
2019-01-18,109.9700,110.2950,109.1700,110.0700,110.0700,5142734,0.0000,1.0000
2019-01-17,108.1400,109.4700,108.0900,109.2200,109.2200,4612249,0.0000,1.0000
2019-01-16,108.9900,109.0500,107.7000,108.3400,108.3400,4953505,0.0000,1.0000
2019-01-15,107.4600,109.0700,106.7300,108.9900,108.9900,4508119,0.0000,1.0000
2019-01-14,107.8500,107.9600,106.9600,107.3200,107.3200,5804597,0.0000,1.0000
2019-01-11,107.8600,108.5000,107.6400,108.1600,108.1600,5939031,0.0000,1.0000
2019-01-10,107.4100,108.3400,107.3565,108.1500,108.1500,7905010,0.0000,1.0000
2019-01-09,110.3300,110.8700,107.4900,107.4900,107.4900,8521291,0.0000,1.0000
2019-01-08,110.1400,110.8000,109.4200,110.5800,110.5800,6407745,0.0000,1.0000
2019-01-07,110.0100,110.3800,108.6500,109.5300,109.5300,5220490,0.0000,1.0000
2019-01-04,109.5400,110.6000,108.2400,110.4800,110.4800,6293898,0.0000,1.0000
2019-01-03,108.9100,110.1500,108.0500,108.2600,108.2600,5975925,0.0000,1.0000
2019-01-02,109.1500,110.0197,108.2300,109.2800,109.2800,4835357,0.0000,1.0000
2018-12-31,110.5800,111.0900,109.3200,110.4800,110.4800,5019173,0.0000,1.0000
2018-12-28,110.0900,111.1000,109.2200,110.3600,110.3600,5410371,0.0000,1.0000
2018-12-27,107.7700,109.4700,106.0300,109.4200,109.4200,5175858,0.0000,1.0000
2018-12-26,106.2200,108.4400,105.0300,108.3300,108.3300,4537048,0.0000,1.0000
2018-12-24,110.1300,111.0900,105.9600,106.0300,106.0300,3354049,0.0000,1.0000
2018-12-21,110.9600,114.1600,108.8100,109.4200,109.4200,13263615,0.0000,1.0000
2018-12-20,110.2000,111.9300,109.2000,110.2100,110.2100,8468311,0.0000,1.0000
2018-12-19,112.6300,113.1900,109.6300,110.0400,110.0400,6915432,0.0000,1.0000
2018-12-18,113.2200,113.5300,110.7500,111.8400,111.8400,5846156,0.0000,1.0000
2018-12-17,114.3700,115.0700,112.2000,112.8700,112.8700,6015296,0.0000,1.0000
2018-12-14,117.3200,117.5500,113.6700,113.9500,113.9500,7404239,0.0000,1.0000
2018-12-13,117.1400,118.8900,117.1100,118.3500,118.3500,6181237,0.0000,1.0000
2018-12-12,118.3400,118.5900,116.4100,117.0000,117.0000,4889715,0.0000,1.0000
2018-12-11,116.9000,118.1900,116.6800,117.2900,117.2900,5545054,0.0000,1.0000
2018-12-10,116.4000,116.6197,114.4600,116.1900,116.1900,4150858,0.0000,1.0000
2018-12-07,116.3700,116.9800,115.3800,115.8200,115.8200,4615881,0.0000,1.0000
2018-12-06,116.3100,117.3800,114.1000,116.8400,116.8400,5191681,0.9275,1.0000
2018-12-04,119.3700,120.6100,117.4500,117.8000,116.8722,7018210,0.0000,1.0000
2018-12-03,120.4800,120.9100,117.5100,118.9800,118.0430,6112959,0.0000,1.0000
2018-11-30,118.1300,122.0000,118.1300,121.9400,120.9796,8051115,0.0000,1.0000
2018-11-29,118.4000,118.8700,117.4400,118.2700,117.3385,2878675,0.0000,1.0000
2018-11-28,115.9800,118.5200,115.5700,118.5000,117.5667,3989365,0.0000,1.0000
2018-11-27,115.3700,116.5269,114.9000,116.4400,115.5230,2884749,0.0000,1.0000
2018-11-26,115.8800,116.4303,114.9900,115.8600,114.9475,2972459,0.0000,1.0000
2018-11-23,114.7800,116.5700,114.7800,115.4100,114.5011,1444727,0.0000,1.0000
2018-11-21,115.8900,116.8900,114.9200,115.2800,114.3721,3245054,0.0000,1.0000
2018-11-20,119.8000,120.2800,115.7800,116.0000,115.0864,5088238,0.0000,1.0000
2018-11-19,118.0800,119.5200,117.9650,119.0100,118.0727,4673935,0.0000,1.0000
2018-11-16,117.0500,118.4800,116.8400,118.3500,117.4179,4484333,0.0000,1.0000
