timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-02-11,108.7200,109.5200,108.2300,108.6300,108.6300,1197351,0.0000,1.0000
2019-02-08,106.8100,108.5100,106.4600,108.4200,108.4200,1420728,0.0000,1.0000
2019-02-07,105.1500,106.9700,104.3600,106.9600,106.9600,1072468,0.0000,1.0000
2019-02-06,106.0700,106.6100,105.7500,106.1400,106.1400,885073,0.0000,1.0000
2019-02-05,105.5800,106.9000,105.1700,106.1000,106.1000,1485437,0.0000,1.0000
2019-02-04,104.7500,105.7600,104.1900,105.7300,105.7300,1168986,0.0000,1.0000
2019-02-01,106.0500,106.4500,104.3200,104.7800,104.7800,1522902,0.0000,1.0000
2019-01-31,103.3000,106.5400,100.8000,106.1000,106.1000,3209419,0.0000,1.0000
2019-01-30,105.2100,106.7800,105.1050,105.5800,105.5800,1424808,0.0000,1.0000
2019-01-29,104.8300,105.8000,104.3300,105.0100,105.0100,913566,0.0000,1.0000
2019-01-28,104.3500,105.1500,103.9000,104.9500,104.9500,1171828,0.0000,1.0000
2019-01-25,105.7300,106.1800,104.0500,104.3000,104.3000,1664353,0.0000,1.0000
2019-01-24,107.0000,107.1500,104.9400,105.3700,105.3700,1239891,0.0000,1.0000
2019-01-23,108.4400,108.9100,107.9500,108.5600,108.5600,849288,0.0000,1.0000
2019-01-22,108.1900,108.8000,107.1800,108.3100,108.3100,983863,0.0000,1.0000
2019-01-18,108.0500,108.5500,107.3000,108.1400,108.1400,938754,0.0000,1.0000
2019-01-17,106.7100,107.8800,106.7100,107.7800,107.7800,996286,0.0000,1.0000
2019-01-16,107.5300,107.8700,106.3000,106.7000,106.7000,753725,0.0000,1.0000
2019-01-15,105.9300,107.8300,105.9300,107.7300,107.7300,805367,0.0000,1.0000
2019-01-14,106.4200,106.6900,105.7600,106.0300,106.0300,1144959,0.0000,1.0000
2019-01-11,106.7500,107.0300,105.1800,106.5900,106.5900,1141396,0.0000,1.0000
2019-01-10,105.8400,106.9300,105.6200,106.8000,106.8000,1050268,0.0000,1.0000
2019-01-09,106.4000,106.9600,105.3850,105.6900,105.6900,1039096,0.0000,1.0000
2019-01-08,105.9000,106.6800,104.9100,106.4700,106.4700,1589665,0.0000,1.0000
2019-01-07,105.7300,106.2700,104.9300,105.4100,105.4100,1733161,0.0000,1.0000
2019-01-04,106.3100,107.4100,105.5200,106.0800,106.0800,1641955,0.0000,1.0000
2019-01-03,105.2300,107.3516,104.9100,106.2400,106.2400,1236720,0.0000,1.0000
2019-01-02,106.1800,106.5600,104.7700,105.4400,105.4400,1037950,0.0000,1.0000
2018-12-31,106.4800,107.2100,105.8200,107.1800,107.1800,835510,0.0000,1.0000
2018-12-28,106.3700,107.9000,105.8650,106.3000,106.3000,1036831,0.0000,1.0000
2018-12-27,105.3600,106.1400,103.1000,106.1300,106.1300,1007167,0.0000,1.0000
2018-12-26,103.5100,105.7700,102.1100,105.6300,105.6300,837990,0.0000,1.0000
2018-12-24,105.9000,105.9000,103.0600,103.3700,103.3700,572897,0.0000,1.0000
2018-12-21,106.2300,109.3200,105.9100,105.9100,105.9100,1949040,0.0000,1.0000
2018-12-20,106.6800,107.8900,105.2600,106.4300,106.4300,1522951,0.0000,1.0000
2018-12-19,107.4200,108.8000,106.3300,107.3300,107.3300,2414677,0.0000,1.0000
2018-12-18,105.3900,105.6600,103.7000,104.3600,104.3600,1202621,0.0000,1.0000
2018-12-17,107.7900,108.2900,104.5200,105.1700,105.1700,988345,0.0000,1.0000
2018-12-14,109.6500,110.0000,107.6100,107.8700,107.8700,992513,0.0000,1.0000
2018-12-13,108.9100,110.1500,108.4700,110.0100,110.0100,1233387,0.0000,1.0000
