,timestamp1,open1,high1,low1,close1,symbol
0,2019-02-11,73.48,73.85,73.19,73.46,EQR
1,2019-02-08,73.29,73.84,73.16,73.44,EQR
2,2019-02-07,72.86,73.625,72.46,73.54,EQR
3,2019-02-06,72.82,73.01,72.44,73.0,EQR
4,2019-02-05,72.33,73.0,71.83,72.95,EQR
5,2019-02-04,71.62,72.81,71.41,72.79,EQR
6,2019-02-01,72.79,72.94,70.78,72.02,EQR
7,2019-01-31,71.4,72.67,71.0,72.56,EQR
8,2019-01-30,72.09,72.68,71.61,72.0,EQR
9,2019-01-29,71.43,72.38,71.43,72.37,EQR
10,2019-01-28,70.38,71.73,70.38,71.72,EQR
11,2019-01-25,70.47,70.88,70.29,70.67,EQR
12,2019-01-24,70.32,70.58,69.61,70.35,EQR
13,2019-01-23,70.14,70.6,69.95,70.34,EQR
14,2019-01-22,70.08,70.43,69.64,70.4,EQR
15,2019-01-18,70.17,70.32,69.5,70.12,EQR
16,2019-01-17,69.02,69.94,69.02,69.91,EQR
17,2019-01-16,68.33,69.19,67.8,69.08,EQR
18,2019-01-15,67.76,68.705,67.7,68.46,EQR
19,2019-01-14,67.27,67.91,66.96,67.63,EQR
20,2019-01-11,67.3,67.78,67.11,67.55,EQR
21,2019-01-10,66.55,67.55,66.12,67.41,EQR
22,2019-01-09,66.49,66.52,65.68,66.32,EQR
23,2019-01-08,65.33,66.41,65.19,66.32,EQR
24,2019-01-07,64.77,65.555,64.66,65.1,EQR
25,2019-01-04,64.33,65.2,64.16,64.56,EQR
26,2019-01-03,63.67,65.055,63.67,64.16,EQR
27,2019-01-02,65.42,65.43,63.41,63.76,EQR
28,2018-12-31,65.78,66.02,64.74,66.01,EQR
29,2018-12-28,66.68,67.08,65.41,66.24,EQR
30,2018-12-27,65.06,66.06,63.94,66.06,EQR
31,2018-12-26,63.84,65.42,63.17,65.42,EQR
32,2018-12-24,67.24,67.44,63.68,63.68,EQR
33,2018-12-21,68.12,70.06,67.22,67.24,EQR
34,2018-12-20,68.35,68.92,67.54,68.12,EQR
35,2018-12-19,68.65,69.37,67.88,68.23,EQR
36,2018-12-18,68.21,69.0,67.81,68.32,EQR
37,2018-12-17,70.14,70.42,67.57,67.74,EQR
38,2018-12-14,69.86,70.17,69.575,69.94,EQR
39,2018-12-13,69.63,70.59,69.63,70.02,EQR
40,2018-12-12,71.79,71.99,69.3975,69.5,EQR
41,2018-12-11,71.84,72.1,71.38,71.42,EQR
42,2018-12-10,71.9,71.94,70.48,71.51,EQR
43,2018-12-07,72.39,72.62,71.32,71.67,EQR
44,2018-12-06,70.45,72.75,69.59,72.65,EQR
45,2018-12-04,71.74,71.93,70.59,70.76,EQR
46,2018-12-03,71.5,71.89,71.2,71.88,EQR
47,2018-11-30,70.61,71.29,70.18,71.25,EQR
48,2018-11-29,69.99,70.58,69.32,70.27,EQR
49,2018-11-28,69.68,70.41,69.6,70.22,EQR
50,2018-11-27,69.48,69.965,68.96,69.85,EQR
51,2018-11-26,69.45,69.55,68.69,69.45,EQR
52,2018-11-23,69.47,69.54,68.74,69.11,EQR
53,2018-11-21,69.45,70.27,69.08,69.5,EQR
54,2018-11-20,69.45,69.88,68.8,69.55,EQR
55,2018-11-19,69.36,69.92,68.59,69.4,EQR
