timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-02-11,19.1500,19.3700,18.9500,19.1500,19.1500,2386852,0.0000,1.0000
2019-02-08,18.6300,19.0500,18.6300,19.0400,19.0400,2485591,0.0000,1.0000
2019-02-07,18.8000,18.8327,18.4600,18.6300,18.6300,2127861,0.0000,1.0000
2019-02-06,19.0800,19.1400,18.5700,18.9300,18.9300,1555606,0.0000,1.0000
2019-02-05,19.1500,19.3000,19.0800,19.1000,19.1000,1684527,0.0000,1.0000
2019-02-04,18.8300,19.0100,18.8000,18.9300,18.9300,1190832,0.0000,1.0000
2019-02-01,18.8900,19.0700,18.7100,18.8600,18.8600,1288383,0.0000,1.0000
2019-01-31,19.0600,19.0600,18.6700,18.9400,18.9400,2174550,0.0000,1.0000
2019-01-30,19.0600,19.1000,18.8900,19.0100,19.0100,1310814,0.0000,1.0000
2019-01-29,19.3200,19.4000,18.8442,18.9300,18.9300,1395832,0.0000,1.0000
2019-01-28,19.2700,19.5600,19.1100,19.3700,19.3700,1864491,0.0000,1.0000
2019-01-25,18.9000,19.5300,18.8800,19.4900,19.4900,2385263,0.0000,1.0000
2019-01-24,18.3900,18.8600,18.2900,18.8600,18.8600,2007497,0.0000,1.0000
2019-01-23,18.6100,18.7400,18.3100,18.4000,18.4000,1720408,0.0000,1.0000
2019-01-22,18.9700,19.0700,18.4600,18.5900,18.5900,3254001,0.0000,1.0000
2019-01-18,18.4200,18.5700,18.1800,18.5500,18.5500,2374417,0.0000,1.0000
2019-01-17,17.6200,18.2100,17.5800,18.1500,18.1500,1883877,0.0000,1.0000
2019-01-16,17.9500,18.2000,17.7600,17.7700,17.7700,1294040,0.0000,1.0000
2019-01-15,17.8800,18.0500,17.7785,17.9200,17.9200,2286559,0.0000,1.0000
2019-01-14,17.7200,18.0750,17.6800,17.8800,17.8800,1744958,0.0000,1.0000
2019-01-11,17.4500,18.1300,17.4400,17.8600,17.8600,2382706,0.0000,1.0000
2019-01-10,17.2000,17.7000,17.0310,17.5500,17.5500,2132060,0.0000,1.0000
2019-01-09,17.4250,17.7300,17.2100,17.6200,17.6200,1829552,0.0000,1.0000
2019-01-08,17.3500,17.5000,17.0500,17.2400,17.2400,1928912,0.0000,1.0000
2019-01-07,16.7200,17.3000,16.5200,17.1100,17.1100,1909236,0.0000,1.0000
2019-01-04,16.2100,16.7550,16.2100,16.6000,16.6000,1770539,0.0000,1.0000
2019-01-03,16.2800,16.3900,15.7200,15.9600,15.9600,2282016,0.0000,1.0000
2019-01-02,15.9700,16.5700,15.7500,16.4500,16.4500,2711581,0.0000,1.0000
2018-12-31,16.0600,16.4250,16.0500,16.1700,16.1700,2277701,0.0000,1.0000
2018-12-28,16.2500,16.4800,15.9100,15.9900,15.9900,2267444,0.0000,1.0000
2018-12-27,16.0000,16.2600,15.5400,16.2500,16.2500,2270830,0.0000,1.0000
2018-12-26,15.2500,16.2700,15.0500,16.2300,16.2300,2559625,0.0000,1.0000
2018-12-24,15.2300,15.7900,15.0600,15.1900,15.1900,1937421,0.0000,1.0000
2018-12-21,16.2400,16.3600,15.3300,15.4100,15.4100,5145255,0.0000,1.0000
2018-12-20,16.6400,16.8700,15.9600,16.0800,16.0800,5253775,0.0000,1.0000
2018-12-19,17.3000,17.3200,16.4350,16.6400,16.6400,3033752,0.0000,1.0000
2018-12-18,17.1900,17.6900,16.9200,17.4000,17.4000,3209792,0.0000,1.0000
2018-12-17,17.4900,17.8800,16.9100,17.0200,17.0200,3612104,0.0000,1.0000
2018-12-14,17.5400,18.2700,17.3200,17.7300,17.7300,4256150,0.0000,1.0000
2018-12-13,18.9100,19.0497,17.6301,17.8100,17.8100,7154360,0.0000,1.0000
2018-12-12,20.0500,20.0800,18.3950,19.0100,19.0100,8768410,0.0000,1.0000
2018-12-11,21.2600,21.4050,20.5900,20.8700,20.8700,2897427,0.0000,1.0000
2018-12-10,22.0500,22.1800,20.8400,21.0100,21.0100,3520983,0.0000,1.0000
2018-12-07,22.6200,22.8200,21.8200,22.0700,22.0700,4241854,0.0000,1.0000
2018-12-06,21.6000,22.5800,21.4600,22.5800,22.5800,3909443,0.0000,1.0000
2018-12-04,22.5000,22.8080,21.7300,21.9700,21.9700,3563049,0.0000,1.0000
2018-12-03,22.8000,23.2800,22.4600,22.5300,22.5300,4191890,0.0000,1.0000
2018-11-30,22.0000,22.7600,21.8800,22.3300,22.3300,4723151,0.0000,1.0000
2018-11-29,21.4800,22.0000,20.9700,21.7500,21.7500,2886475,0.0000,1.0000
2018-11-28,20.5800,21.8350,20.4900,21.5700,21.5700,4256893,0.0000,1.0000
2018-11-27,20.3700,20.5000,19.9400,20.4000,20.4000,2608871,0.0000,1.0000
2018-11-26,20.2100,20.7800,20.1900,20.6600,20.6600,2520523,0.0000,1.0000
2018-11-23,19.8900,20.1750,19.8200,20.0800,20.0800,1318345,0.0000,1.0000
2018-11-21,19.6700,20.1700,19.6400,20.0300,20.0300,2393589,0.0000,1.0000
2018-11-20,18.9600,19.5299,18.7200,19.3800,19.3800,3298815,0.0000,1.0000
2018-11-19,20.1100,20.2200,19.2500,19.4200,19.4200,3300235,0.0000,1.0000
2018-11-16,20.6800,20.6800,20.0050,20.2100,20.2100,3419715,0.0000,1.0000
2018-11-15,20.6700,20.9000,19.8300,20.9000,20.9000,3702723,0.0000,1.0000
2018-11-14,21.3300,21.8950,20.9000,20.9500,20.9500,3026590,0.0000,1.0000
2018-11-13,20.8100,21.4500,20.8100,21.1100,21.1100,3284472,0.0000,1.0000
2018-11-12,20.7300,21.4000,20.5600,20.8200,20.8200,2975154,0.0000,1.0000
2018-11-09,20.5100,21.2200,20.4500,20.7400,20.7400,2850065,0.0000,1.0000
2018-11-08,20.5800,20.8000,20.3100,20.7400,20.7400,2708776,0.0000,1.0000
2018-11-07,20.8400,20.9200,20.2100,20.6600,20.6600,2820794,0.0000,1.0000
2018-11-06,21.3000,21.3000,20.5110,20.9100,20.9100,3881375,0.0000,1.0000
2018-11-05,21.9400,22.2300,21.3600,21.4600,21.4600,4608609,0.0000,1.0000
2018-11-02,21.1000,21.7000,20.9400,21.4200,21.4200,3477968,0.0000,1.0000
2018-11-01,19.8300,21.4100,19.5100,21.1100,21.1100,4580905,0.0000,1.0000
2018-10-31,20.8000,21.4600,19.8100,19.8300,19.8300,6971619,0.0000,1.0000
2018-10-30,19.8400,21.0700,19.1600,20.9700,20.9700,12470894,0.0000,1.0000
2018-10-29,16.8600,17.4450,16.3750,16.8100,16.8100,4068643,0.0000,1.0000
2018-10-26,16.7700,16.8400,15.9500,16.5500,16.5500,3200439,0.0000,1.0000
2018-10-25,16.8600,17.1900,16.7500,17.0300,17.0300,1799411,0.0000,1.0000
2018-10-24,17.0000,17.2200,16.7200,16.7400,16.7400,2162752,0.0000,1.0000
2018-10-23,16.7100,17.0650,16.3900,16.9400,16.9400,2386495,0.0000,1.0000
2018-10-22,16.8200,17.1600,16.7600,17.0400,17.0400,1653845,0.0000,1.0000
2018-10-19,17.2900,17.2900,16.6800,16.8000,16.8000,2235367,0.0000,1.0000
2018-10-18,17.4300,17.7000,17.0150,17.1400,17.1400,1751337,0.0000,1.0000
2018-10-17,17.9400,18.0500,17.3500,17.5600,17.5600,1292191,0.0000,1.0000
2018-10-16,17.4100,17.9250,17.2300,17.9100,17.9100,2569410,0.0000,1.0000
2018-10-15,17.2200,17.5600,17.0750,17.3100,17.3100,1317703,0.0000,1.0000
2018-10-12,17.1400,17.3600,16.8700,17.2700,17.2700,2514048,0.0000,1.0000
2018-10-11,16.7500,17.3600,16.6100,16.8200,16.8200,3959933,0.0000,1.0000
2018-10-10,17.6100,17.6100,16.7550,16.8100,16.8100,3054119,0.0000,1.0000
2018-10-09,17.6700,18.2500,17.6600,17.7200,17.7200,1719521,0.0000,1.0000
2018-10-08,17.7500,17.8900,17.3500,17.6800,17.6800,1824751,0.0000,1.0000
2018-10-05,18.2500,18.3700,17.5800,17.8100,17.8100,2212138,0.0000,1.0000
