,timestamp1,open1,high1,low1,close1,symbol
0,2019-02-11,36.08,36.7173,36.08,36.59,AAL
1,2019-02-08,35.8,36.23,35.39,36.0,AAL
2,2019-02-07,36.46,36.7,35.94,36.17,AAL
3,2019-02-06,36.8,37.09,36.61,36.76,AAL
4,2019-02-05,36.81,37.23,36.7,36.93,AAL
5,2019-02-04,36.16,36.81,36.12,36.78,AAL
6,2019-02-01,35.77,36.59,35.77,36.11,AAL
7,2019-01-31,36.31,36.55,35.55,35.77,AAL
8,2019-01-30,36.43,36.68,36.17,36.34,AAL
9,2019-01-29,36.76,37.08,36.07,36.29,AAL
10,2019-01-28,34.53,36.62,34.5,36.57,AAL
11,2019-01-25,33.94,35.5,33.76,34.98,AAL
12,2019-01-24,34.26,34.35,32.83,33.66,AAL
13,2019-01-23,32.93,33.1,31.39,31.65,AAL
14,2019-01-22,33.76,33.8804,32.45,32.74,AAL
15,2019-01-18,33.84,34.04,33.1538,33.97,AAL
16,2019-01-17,32.75,33.89,32.6311,33.58,AAL
17,2019-01-16,32.82,33.67,32.74,32.84,AAL
18,2019-01-15,31.88,32.86,31.63,32.1,AAL
19,2019-01-14,31.4,31.93,30.7,31.71,AAL
20,2019-01-11,31.8,31.989,31.1,31.8,AAL
21,2019-01-10,30.62,32.21,29.78,32.04,AAL
22,2019-01-09,32.42,33.55,32.3,33.42,AAL
23,2019-01-08,33.36,33.65,32.2,32.42,AAL
24,2019-01-07,31.99,33.4804,31.24,32.95,AAL
25,2019-01-04,30.44,32.09,30.4,32.04,AAL
26,2019-01-03,31.69,31.8535,28.81,30.06,AAL
27,2019-01-02,31.46,32.65,31.05,32.48,AAL
28,2018-12-31,32.09,32.62,31.68,32.11,AAL
29,2018-12-28,32.17,32.6,31.51,31.83,AAL
30,2018-12-27,31.71,32.05,30.865,32.04,AAL
31,2018-12-26,30.12,32.33,29.59,32.29,AAL
32,2018-12-24,30.51,30.92,29.67,29.72,AAL
33,2018-12-21,31.95,32.65,30.65,30.78,AAL
34,2018-12-20,32.34,32.68,30.95,31.89,AAL
35,2018-12-19,33.46,33.98,32.23,32.42,AAL
36,2018-12-18,32.47,33.645,32.47,33.54,AAL
37,2018-12-17,32.3,32.8616,31.695,32.04,AAL
38,2018-12-14,32.27,33.2741,32.08,32.41,AAL
39,2018-12-13,34.3,34.69,32.38,32.46,AAL
40,2018-12-12,34.55,34.7864,34.089,34.35,AAL
41,2018-12-11,34.36,34.81,33.61,34.1,AAL
42,2018-12-10,33.67,34.17,32.61,33.84,AAL
43,2018-12-07,36.58,36.6,33.38,33.57,AAL
44,2018-12-06,36.0,37.1,35.79,36.94,AAL
45,2018-12-04,38.82,39.205,36.67,36.69,AAL
46,2018-12-03,40.57,40.58,39.135,39.65,AAL
47,2018-11-30,38.42,40.2,38.42,40.16,AAL
48,2018-11-29,38.8,39.34,38.4,38.42,AAL
49,2018-11-28,38.59,38.97,37.78,38.94,AAL
50,2018-11-27,38.21,38.765,37.81,38.29,AAL
51,2018-11-26,38.3,38.62,37.7001,38.1,AAL
52,2018-11-23,36.66,38.27,36.66,37.95,AAL
53,2018-11-21,36.09,37.51,35.97,36.31,AAL
54,2018-11-20,35.05,36.39,34.86,35.59,AAL
55,2018-11-19,36.76,37.08,35.305,35.82,AAL
56,2018-11-16,37.4,37.53,36.5,36.75,AAL
57,2018-11-15,37.87,38.16,36.3101,37.82,AAL
58,2018-11-14,38.0,38.59,37.45,38.11,AAL
59,2018-11-13,37.15,38.42,37.1,37.78,AAL
60,2018-11-12,36.31,37.3041,35.7777,36.86,AAL
61,2018-11-09,36.7,37.26,36.03,36.22,AAL
62,2018-11-08,36.77,37.05,35.97,36.86,AAL
63,2018-11-07,35.57,37.39,35.48,36.97,AAL
64,2018-11-06,35.6,35.96,34.8399,35.17,AAL
65,2018-11-05,36.35,36.52,35.13,35.72,AAL
66,2018-11-02,36.59,37.46,35.64,36.33,AAL
67,2018-11-01,35.3,36.47,35.07,36.37,AAL
68,2018-10-31,35.16,35.9,34.81,35.08,AAL
69,2018-10-30,32.44,34.78,32.33,34.66,AAL
70,2018-10-29,33.14,33.995,31.95,32.6,AAL
71,2018-10-26,31.4,33.01,31.3,32.46,AAL
72,2018-10-25,31.19,33.33,31.12,32.37,AAL
73,2018-10-24,32.48,32.75,30.24,30.34,AAL
74,2018-10-23,31.53,32.44,30.6,32.38,AAL
75,2018-10-22,32.27,32.52,31.82,32.16,AAL
76,2018-10-19,32.09,32.65,31.81,32.04,AAL
77,2018-10-18,33.58,33.759,31.87,32.06,AAL
78,2018-10-17,34.45,35.4,33.53,33.57,AAL
79,2018-10-16,32.06,33.44,31.98,33.28,AAL
80,2018-10-15,31.0,32.24,30.82,31.78,AAL
81,2018-10-12,31.97,32.13,30.81,30.91,AAL
82,2018-10-11,32.3,32.75,30.75,31.27,AAL
83,2018-10-10,33.33,33.4,31.59,31.61,AAL
84,2018-10-09,36.3,36.39,33.41,33.55,AAL
85,2018-10-08,36.44,36.85,35.6,35.9,AAL
86,2018-10-05,37.93,38.1275,36.21,36.44,AAL
87,2018-10-04,38.8,39.01,37.48,37.92,AAL
88,2018-10-03,38.7,39.26,38.42,38.8,AAL
89,2018-10-02,39.6,39.6,38.4,38.5,AAL
90,2018-10-01,41.41,41.75,39.6,39.61,AAL
91,2018-09-28,41.37,41.955,40.7,41.33,AAL
92,2018-09-27,41.23,42.2,41.15,41.5,AAL
93,2018-09-26,40.84,41.48,40.78,41.04,AAL
94,2018-09-25,42.0,42.19,40.27,40.81,AAL
95,2018-09-24,43.27,43.3,41.85,41.98,AAL
96,2018-09-21,42.04,43.89,41.99,43.6,AAL
97,2018-09-20,41.82,42.17,41.19,41.89,AAL
98,2018-09-19,40.79,41.7668,40.7,41.6,AAL
99,2018-09-18,40.36,40.86,39.65,40.79,AAL
