,timestamp1,open1,high1,low1,close1,symbol
0,2019-02-11,78.87,79.367,78.6,78.97,ED
1,2019-02-08,78.05,78.95,77.83,78.93,ED
2,2019-02-07,77.54,78.13,76.8,78.11,ED
3,2019-02-06,77.45,77.83,77.08,77.26,ED
4,2019-02-05,77.5,78.0,77.01,77.59,ED
5,2019-02-04,76.35,77.58,76.03,77.57,ED
6,2019-02-01,77.47,77.575,75.9,76.68,ED
7,2019-01-31,76.03,77.88,75.62,77.65,ED
8,2019-01-30,75.61,76.385,75.48,76.19,ED
9,2019-01-29,75.75,76.28,75.59,75.89,ED
10,2019-01-28,76.11,76.58,75.25,75.59,ED
11,2019-01-25,77.44,77.99,75.85,75.95,ED
12,2019-01-24,77.08,77.7,76.35,77.66,ED
13,2019-01-23,76.72,77.36,76.51,76.98,ED
14,2019-01-22,76.64,77.358,76.05,76.74,ED
15,2019-01-18,76.67,77.06,76.22,76.51,ED
16,2019-01-17,76.35,77.1,76.18,77.03,ED
17,2019-01-16,75.66,76.44,75.25,76.38,ED
18,2019-01-15,74.15,75.85,74.15,75.79,ED
19,2019-01-14,75.55,75.55,73.295,74.45,ED
20,2019-01-11,76.43,76.51,75.56,75.93,ED
21,2019-01-10,75.37,76.68,75.25,76.55,ED
22,2019-01-09,75.71,76.1,75.025,75.3,ED
23,2019-01-08,75.48,76.03,74.85,75.9,ED
24,2019-01-07,76.1,76.43,75.34,75.44,ED
25,2019-01-04,75.02,76.57,74.88,76.55,ED
26,2019-01-03,75.14,75.92,74.84,75.33,ED
27,2019-01-02,76.32,76.37,74.79,75.14,ED
28,2018-12-31,76.48,76.87,75.68,76.46,ED
29,2018-12-28,77.17,77.49,76.17,76.48,ED
30,2018-12-27,76.03,76.83,74.84,76.83,ED
31,2018-12-26,75.51,76.14,73.85,76.09,ED
32,2018-12-24,79.94,80.52,75.04,75.32,ED
33,2018-12-21,80.74,82.475,79.78,79.96,ED
34,2018-12-20,80.13,81.6,79.15,80.73,ED
35,2018-12-19,80.44,80.94,79.56,80.1,ED
36,2018-12-18,80.93,81.82,79.94,80.21,ED
37,2018-12-17,83.94,84.21,80.31,80.63,ED
38,2018-12-14,84.1,84.1451,83.06,83.83,ED
39,2018-12-13,82.59,84.32,82.54,83.93,ED
40,2018-12-12,83.25,83.62,82.26,82.47,ED
41,2018-12-11,82.94,83.69,82.5301,83.25,ED
42,2018-12-10,82.67,83.08,81.3,82.91,ED
43,2018-12-07,81.75,82.83,80.86,82.46,ED
44,2018-12-06,82.3,82.49,80.1,81.63,ED
45,2018-12-04,81.22,83.0,81.14,81.99,ED
46,2018-12-03,79.86,81.24,79.57,81.23,ED
47,2018-11-30,79.37,80.39,79.045,80.35,ED
48,2018-11-29,78.82,79.34,78.24,79.24,ED
49,2018-11-28,78.89,79.43,78.4197,78.84,ED
50,2018-11-27,78.11,79.15,77.53,79.05,ED
51,2018-11-26,77.23,78.255,77.13,78.16,ED
52,2018-11-23,77.21,77.45,76.69,77.34,ED
53,2018-11-21,77.84,77.95,76.99,77.11,ED
54,2018-11-20,78.0,78.61,77.04,78.11,ED
55,2018-11-19,76.97,77.68,76.85,77.5,ED
56,2018-11-16,77.34,77.54,76.3,77.0,ED
57,2018-11-15,77.45,77.58,76.35,76.54,ED
58,2018-11-14,78.19,80.17,77.99,79.42,ED
59,2018-11-13,78.75,79.34,78.09,79.11,ED
60,2018-11-12,78.93,80.14,78.65,79.37,ED
61,2018-11-09,78.2,79.26,78.06,79.0,ED
62,2018-11-08,78.23,78.5624,77.43,78.17,ED
63,2018-11-07,77.5,78.34,76.85,78.26,ED
64,2018-11-06,76.79,77.32,76.31,77.23,ED
65,2018-11-05,74.81,76.1,74.81,76.04,ED
66,2018-11-02,76.1,76.1,73.93,74.54,ED
67,2018-11-01,76.07,76.22,75.29,75.63,ED
68,2018-10-31,76.64,76.7,75.36,76.0,ED
69,2018-10-30,77.62,78.14,76.5,77.23,ED
70,2018-10-29,76.33,77.55,76.33,77.34,ED
71,2018-10-26,77.26,77.75,75.62,76.33,ED
72,2018-10-25,77.78,77.78,76.471,76.81,ED
73,2018-10-24,76.69,78.62,76.3401,78.22,ED
74,2018-10-23,77.0,77.6,75.92,76.29,ED
75,2018-10-22,77.31,77.64,76.7,76.82,ED
76,2018-10-19,76.29,77.92,76.24,77.38,ED
77,2018-10-18,76.19,76.78,75.75,76.36,ED
78,2018-10-17,76.08,76.45,75.535,76.11,ED
79,2018-10-16,75.25,76.58,74.64,76.1,ED
80,2018-10-15,75.32,75.8974,74.93,75.28,ED
81,2018-10-12,75.97,76.0,74.79,75.23,ED
82,2018-10-11,77.95,78.3,75.77,76.05,ED
83,2018-10-10,78.08,79.18,77.73,77.77,ED
84,2018-10-09,78.22,78.825,77.75,78.23,ED
85,2018-10-08,77.76,78.62,77.34,78.02,ED
86,2018-10-05,76.56,77.88,76.44,77.66,ED
87,2018-10-04,76.02,76.76,75.37,76.6,ED
88,2018-10-03,76.87,77.36,75.35,76.11,ED
89,2018-10-02,76.0,77.27,75.86,77.08,ED
90,2018-10-01,76.04,76.04,75.45,75.77,ED
91,2018-09-28,75.43,76.24,75.18,76.19,ED
92,2018-09-27,74.58,75.44,74.31,75.2,ED
93,2018-09-26,75.73,75.85,74.36,74.41,ED
94,2018-09-25,76.42,76.51,75.24,75.7,ED
95,2018-09-24,77.77,77.77,76.52,76.61,ED
96,2018-09-21,78.0,78.195,76.97,77.89,ED
97,2018-09-20,78.23,78.47,77.41,78.44,ED
98,2018-09-19,79.97,80.12,77.83,78.32,ED
99,2018-09-18,80.33,80.59,79.6342,80.08,ED
