timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-02-11,26.2200,26.2700,26.0700,26.1700,26.1700,1931487,0.0000,1.0000
2019-02-08,25.9300,26.1250,25.8000,26.0900,26.0900,2705148,0.0000,1.0000
2019-02-07,25.9100,25.9900,25.6400,25.9700,25.9700,4493393,0.0000,1.0000
2019-02-06,26.0200,26.1500,25.8800,26.1200,26.1200,4043450,0.0000,1.0000
2019-02-05,26.0500,26.1900,25.9700,26.0600,26.0600,4504417,0.0000,1.0000
2019-02-04,25.7400,26.0600,25.7100,26.0100,26.0100,4614533,0.0000,1.0000
2019-02-01,26.0900,26.1500,25.7200,25.8100,25.8100,4314648,0.0000,1.0000
2019-01-31,25.7700,26.2100,25.7700,25.9400,25.9400,5265652,0.0000,1.0000
2019-01-30,25.0000,26.2400,24.8200,25.8300,25.8300,16017991,0.0000,1.0000
2019-01-29,28.2500,28.3500,27.7800,27.9500,27.9500,4423341,0.0000,1.0000
2019-01-28,27.9500,28.2550,27.8300,28.1500,28.1500,3882092,0.0000,1.0000
2019-01-25,28.4600,28.6100,28.2900,28.3800,28.3800,2283565,0.0000,1.0000
2019-01-24,28.0000,28.4600,27.8700,28.1800,28.1800,2325880,0.0000,1.0000
2019-01-23,27.9300,28.3700,27.7400,27.9900,27.9900,2581823,0.0000,1.0000
2019-01-22,28.2100,28.2300,27.6300,27.8400,27.8400,3061247,0.0000,1.0000
2019-01-18,28.1300,28.6200,28.0760,28.3200,28.3200,3026628,0.0000,1.0000
2019-01-17,27.9500,28.0400,27.5800,27.9500,27.9500,3411086,0.0000,1.0000
2019-01-16,28.1200,28.2600,28.0100,28.0700,28.0700,1973709,0.0000,1.0000
2019-01-15,27.8700,28.2172,27.7300,28.1300,28.1300,2559354,0.0000,1.0000
2019-01-14,27.9200,28.0900,27.8400,27.9000,27.9000,2028618,0.0000,1.0000
2019-01-11,28.0900,28.3400,27.9400,28.1300,28.1300,2522872,0.0000,1.0000
2019-01-10,27.8500,28.2900,27.7850,28.2600,28.2600,2277236,0.0000,1.0000
2019-01-09,27.9500,28.2600,27.8100,28.1500,28.1500,2529215,0.0000,1.0000
2019-01-08,27.7800,27.9400,27.3500,27.8700,27.8700,2682888,0.0000,1.0000
