,timestamp1,dividend_amount1,vol_pct_mean1,dividend_amount2,vol_pct_mean2,dividend_amount3,vol_pct_mean3,dividend_amount4,vol_pct_mean4,dividend_amount5,vol_pct_mean5,open6,high6,low6,close6,adjusted_close6,dividend_amount6,vol_pct_mean6,timestamp7,open7,high7,low7,close7,adjusted_close7,dividend_amount7,vol_pct_mean7,open_dir1,open_trend1,high_trend1,low_trend1,close_trend1,body_type1,top_tail1,bot_tail1,open_dir2,open_trend2,high_trend2,low_trend2,close_trend2,body_type2,top_tail2,bot_tail2,open_dir3,open_trend3,high_trend3,low_trend3,close_trend3,body_type3,top_tail3,bot_tail3,open_dir4,open_trend4,high_trend4,low_trend4,close_trend4,body_type4,top_tail4,bot_tail4,open_dir5,open_trend5,high_trend5,low_trend5,close_trend5,body_type5,top_tail5,bot_tail5,label,symbol
0,2019-02-11,0.0,0.9511794104677116,0.0,0.6023787456044353,0.0,0.8371093077904358,0.0,0.5630254981121501,0.0,0.8350726568049359,68.51,69.0,67.9,68.99,68.99,0.0,1.0755942099188982,2019-02-01,69.34,69.34,68.21,68.85,68.85,0.0,0.7564367517775009,1.0002838087129273,1.012787356321839,1.006810442678774,1.01237766263673,1.0002838087129273,1.0038303305433396,1.0028264556246465,1.0021324992891667,0.9982788296041307,1.0107464420563461,1.0107557722644487,1.011059371362049,0.9982788296041307,1.0125,1.0001419043564639,1.0017271157167529,0.9995645231528524,1.0011631288165164,1.0097748171747158,1.0035046728971961,0.9995645231528524,1.0124891083357537,1.0001434308663224,1.0020372526193249,0.9991284137129576,0.999854630033435,1.0010872716729486,1.001608892789235,0.9991284137129576,1.00159930212271,1.002395122659312,1.0043808411214954,0.9971010291346574,1.0040869945993285,0.9997101449275363,1.006921944035346,0.9971010291346574,1.0007268498328246,1.0020337013364322,1.006143045195261,UP,AEE
1,2019-02-08,0.0,0.6023787456044353,0.0,0.8371093077904358,0.0,0.5630254981121501,0.0,0.8350726568049359,0.0,1.0755942099188982,69.34,69.34,68.21,68.85,68.85,0.0,0.7564367517775009,2019-01-31,67.79,69.62,67.51,69.34,69.34,0.0,1.4577244459322367,0.9982788296041307,1.0107464420563461,1.0107557722644487,1.011059371362049,0.9982788296041307,1.0125,1.0001419043564639,1.0017271157167529,0.9995645231528524,1.0011631288165164,1.0097748171747158,1.0035046728971961,0.9995645231528524,1.0124891083357537,1.0001434308663224,1.0020372526193249,0.9991284137129576,0.999854630033435,1.0010872716729486,1.001608892789235,0.9991284137129576,1.00159930212271,1.002395122659312,1.0043808411214954,0.9971010291346574,1.0040869945993285,0.9997101449275363,1.006921944035346,0.9971010291346574,1.0007268498328246,1.0020337013364322,1.006143045195261,0.9950617283950619,0.988029997115662,0.995096625324488,0.9954552118457706,0.9950617283950619,1.0070062764559917,1.0001449485432672,1.0089837997054492,DOWN,AEE
2,2019-02-07,0.0,0.8371093077904358,0.0,0.5630254981121501,0.0,0.8350726568049359,0.0,1.0755942099188982,0.0,0.7564367517775009,67.79,69.62,67.51,69.34,69.34,0.0,1.4577244459322367,2019-01-30,67.19,68.3,66.97,67.94,67.94,0.0,0.7304393856195238,0.9995645231528524,1.0011631288165164,1.0097748171747158,1.0035046728971961,0.9995645231528524,1.0124891083357537,1.0001434308663224,1.0020372526193249,0.9991284137129576,0.999854630033435,1.0010872716729486,1.001608892789235,0.9991284137129576,1.00159930212271,1.002395122659312,1.0043808411214954,0.9971010291346574,1.0040869945993285,0.9997101449275363,1.006921944035346,0.9971010291346574,1.0007268498328246,1.0020337013364322,1.006143045195261,0.9950617283950619,0.988029997115662,0.995096625324488,0.9954552118457706,0.9950617283950619,1.0070062764559917,1.0001449485432672,1.0089837997054492,1.0,1.0228647293111077,0.9959781671933352,1.010368834246778,1.0,0.9929333717911738,1.0,1.0093827884474418,DOWN,AEE
3,2019-02-06,0.0,0.5630254981121501,0.0,0.8350726568049359,0.0,1.0755942099188982,0.0,0.7564367517775009,0.0,1.4577244459322367,67.19,68.3,66.97,67.94,67.94,0.0,0.7304393856195238,2019-01-29,67.88,68.25,67.275,67.47,67.47,0.0,1.0092206955008864,0.9991284137129576,0.999854630033435,1.0010872716729486,1.001608892789235,0.9991284137129576,1.00159930212271,1.002395122659312,1.0043808411214954,0.9971010291346574,1.0040869945993285,0.9997101449275363,1.006921944035346,0.9971010291346574,1.0007268498328246,1.0020337013364322,1.006143045195261,0.9950617283950619,0.988029997115662,0.995096625324488,0.9954552118457706,0.9950617283950619,1.0070062764559917,1.0001449485432672,1.0089837997054492,1.0,1.0228647293111077,0.9959781671933352,1.010368834246778,1.0,0.9929333717911738,1.0,1.0093827884474418,0.9977921695613778,1.0089299002827803,1.0193265007320644,1.0080633119307154,0.9977921695613778,1.0228647293111077,1.0040380732621863,1.0041475336987113,DOWN,AEE
4,2019-02-05,0.0,0.8350726568049359,0.0,1.0755942099188982,0.0,0.7564367517775009,0.0,1.4577244459322367,0.0,0.7304393856195238,67.88,68.25,67.275,67.47,67.47,0.0,1.0092206955008864,2019-01-28,68.02,68.3,67.28,67.66,67.66,0.0,0.6168078557314876,0.9971010291346574,1.0040869945993285,0.9997101449275363,1.006921944035346,0.9971010291346574,1.0007268498328246,1.0020337013364322,1.006143045195261,0.9950617283950619,0.988029997115662,0.995096625324488,0.9954552118457706,0.9950617283950619,1.0070062764559917,1.0001449485432672,1.0089837997054492,1.0,1.0228647293111077,0.9959781671933352,1.010368834246778,1.0,0.9929333717911738,1.0,1.0093827884474418,0.9977921695613778,1.0089299002827803,1.0193265007320644,1.0080633119307154,0.9977921695613778,1.0228647293111077,1.0040380732621863,1.0041475336987113,0.9958500074107011,0.9898350029463759,1.0007326007326007,0.9954663693794128,0.9958500074107011,1.0111623753534753,1.0052987930526935,1.00328505300881,DOWN,AEE
5,2019-02-04,0.0,1.0755942099188982,0.0,0.7564367517775009,0.0,1.4577244459322367,0.0,0.7304393856195238,0.0,1.0092206955008864,68.02,68.3,67.28,67.66,67.66,0.0,0.6168078557314876,2019-01-25,68.43,69.03,67.79,67.94,67.94,0.0,0.7977606355731501,0.9950617283950619,0.988029997115662,0.995096625324488,0.9954552118457706,0.9950617283950619,1.0070062764559917,1.0001449485432672,1.0089837997054492,1.0,1.0228647293111077,0.9959781671933352,1.010368834246778,1.0,0.9929333717911738,1.0,1.0093827884474418,0.9977921695613778,1.0089299002827803,1.0193265007320644,1.0080633119307154,0.9977921695613778,1.0228647293111077,1.0040380732621863,1.0041475336987113,0.9958500074107011,0.9898350029463759,1.0007326007326007,0.9954663693794128,0.9958500074107011,1.0111623753534753,1.0052987930526935,1.00328505300881,1.0032515518770322,0.9979417818288738,0.9992679355783309,0.9999256837098692,1.0032515518770322,0.9939599292869771,1.0054507955215086,1.0028985507246375,DOWN,AEE
6,2019-02-01,0.0,0.7564367517775009,0.0,1.4577244459322367,0.0,0.7304393856195238,0.0,1.0092206955008864,0.0,0.6168078557314876,68.43,69.03,67.79,67.94,67.94,0.0,0.7977606355731501,2019-01-24,68.23,68.82,67.485,68.75,68.75,0.0,0.7201848871241748,1.0,1.0228647293111077,0.9959781671933352,1.010368834246778,1.0,0.9929333717911738,1.0,1.0093827884474418,0.9977921695613778,1.0089299002827803,1.0193265007320644,1.0080633119307154,0.9977921695613778,1.0228647293111077,1.0040380732621863,1.0041475336987113,0.9958500074107011,0.9898350029463759,1.0007326007326007,0.9954663693794128,0.9958500074107011,1.0111623753534753,1.0052987930526935,1.00328505300881,1.0032515518770322,0.9979417818288738,0.9992679355783309,0.9999256837098692,1.0032515518770322,0.9939599292869771,1.0054507955215086,1.0028985507246375,1.0011775095672653,0.994008475814701,0.9894248877299724,0.9924767664847322,1.0011775095672653,0.9947074389885328,1.0041164363422523,1.0056480380499404,FLAT,AEE
7,2019-01-31,0.0,1.4577244459322367,0.0,0.7304393856195238,0.0,1.0092206955008864,0.0,0.6168078557314876,0.0,0.7977606355731501,68.23,68.82,67.485,68.75,68.75,0.0,0.7201848871241748,2019-01-23,67.65,68.12,67.48,68.1,68.1,0.0,0.7877623524777742,0.9977921695613778,1.0089299002827803,1.0193265007320644,1.0080633119307154,0.9977921695613778,1.0228647293111077,1.0040380732621863,1.0041475336987113,0.9958500074107011,0.9898350029463759,1.0007326007326007,0.9954663693794128,0.9958500074107011,1.0111623753534753,1.0052987930526935,1.00328505300881,1.0032515518770322,0.9979417818288738,0.9992679355783309,0.9999256837098692,1.0032515518770322,0.9939599292869771,1.0054507955215086,1.0028985507246375,1.0011775095672653,0.994008475814701,0.9894248877299724,0.9924767664847322,1.0011775095672653,0.9947074389885328,1.0041164363422523,1.0056480380499404,0.9953454545454546,1.0029312619082515,1.0030514385353095,1.0045195228569312,0.9953454545454546,0.9928393979248866,1.008768084173608,1.0022127157397844,DOWN,AEE
8,2019-01-30,0.0,0.7304393856195238,0.0,1.0092206955008864,0.0,0.6168078557314876,0.0,0.7977606355731501,0.0,0.7201848871241748,67.65,68.12,67.48,68.1,68.1,0.0,0.7877623524777742,2019-01-22,67.35,67.9,66.74,67.58,67.58,0.0,0.9776722135470651,0.9958500074107011,0.9898350029463759,1.0007326007326007,0.9954663693794128,0.9958500074107011,1.0111623753534753,1.0052987930526935,1.00328505300881,1.0032515518770322,0.9979417818288738,0.9992679355783309,0.9999256837098692,1.0032515518770322,0.9939599292869771,1.0054507955215086,1.0028985507246375,1.0011775095672653,0.994008475814701,0.9894248877299724,0.9924767664847322,1.0011775095672653,0.9947074389885328,1.0041164363422523,1.0056480380499404,0.9953454545454546,1.0029312619082515,1.0030514385353095,1.0045195228569312,0.9953454545454546,0.9928393979248866,1.008768084173608,1.0022127157397844,1.0019089574155655,1.0085735402808573,1.010275983558426,1.0000740960284529,1.0019089574155655,1.0076212809614538,1.0010181818181818,1.0110394902570943,DOWN,AEE
9,2019-01-29,0.0,1.0092206955008864,0.0,0.6168078557314876,0.0,0.7977606355731501,0.0,0.7201848871241748,0.0,0.7877623524777742,67.35,67.9,66.74,67.58,67.58,0.0,0.9776722135470651,2019-01-18,67.03,67.375,66.83,67.24,67.24,0.0,0.7444181579644806,1.0032515518770322,0.9979417818288738,0.9992679355783309,0.9999256837098692,1.0032515518770322,0.9939599292869771,1.0054507955215086,1.0028985507246375,1.0011775095672653,0.994008475814701,0.9894248877299724,0.9924767664847322,1.0011775095672653,0.9947074389885328,1.0041164363422523,1.0056480380499404,0.9953454545454546,1.0029312619082515,1.0030514385353095,1.0045195228569312,0.9953454545454546,0.9928393979248866,1.008768084173608,1.0022127157397844,1.0019089574155655,1.0085735402808573,1.010275983558426,1.0000740960284529,1.0019089574155655,1.0076212809614538,1.0010181818181818,1.0110394902570943,1.0010358094110685,1.00445434298441,1.003240058910162,1.0110878034162423,1.0010358094110685,1.006651884700665,1.000293685756241,1.0025192649673977,UP,AEE
