,timestamp1,open1,high1,low1,close1,symbol
0,2018-11-28,212.57,213.36,211.79,212.7,AET
1,2018-11-27,209.62,212.0,208.72,212.0,AET
2,2018-11-26,208.94,211.03,208.93,210.1,AET
3,2018-11-23,204.06,205.84,203.7,205.36,AET
4,2018-11-21,204.81,206.33,204.12,204.3,AET
5,2018-11-20,207.13,207.22,204.0,204.0,AET
6,2018-11-19,209.29,209.82,207.1,207.49,AET
7,2018-11-16,208.95,209.98,208.91,209.01,AET
8,2018-11-15,207.28,209.85,206.65,209.36,AET
9,2018-11-14,209.89,210.9,207.68,208.05,AET
10,2018-11-13,209.91,210.67,209.0,209.52,AET
11,2018-11-12,209.16,210.61,209.02,209.33,AET
12,2018-11-09,209.42,210.1159,208.56,209.36,AET
13,2018-11-08,208.62,209.7,207.871,209.23,AET
14,2018-11-07,207.91,209.75,207.71,208.84,AET
15,2018-11-06,202.62,207.13,202.15,207.05,AET
16,2018-11-05,198.68,200.3,198.68,199.33,AET
17,2018-11-02,200.97,201.54,197.81,198.21,AET
18,2018-11-01,199.02,200.66,198.42,200.14,AET
19,2018-10-31,198.01,199.38,197.185,198.4,AET
20,2018-10-30,197.26,197.65,194.76,197.65,AET
21,2018-10-29,196.44,197.32,194.39,195.13,AET
22,2018-10-26,195.39,196.3545,194.27,195.29,AET
23,2018-10-25,195.64,197.29,195.13,196.07,AET
24,2018-10-24,198.8,199.43,195.27,195.27,AET
25,2018-10-23,197.64,199.97,197.0,199.34,AET
26,2018-10-22,200.19,201.4,199.0,199.49,AET
27,2018-10-19,201.39,202.47,200.17,200.19,AET
28,2018-10-18,201.27,202.1,200.56,201.49,AET
29,2018-10-17,200.6,201.66,200.33,201.29,AET
30,2018-10-16,199.77,200.55,198.7801,200.49,AET
31,2018-10-15,200.77,201.135,198.94,198.94,AET
32,2018-10-12,199.77,201.36,199.22,201.01,AET
33,2018-10-11,202.78,203.21,198.64,198.95,AET
34,2018-10-10,205.5,206.65,203.41,203.41,AET
35,2018-10-09,204.25,204.64,203.24,203.72,AET
36,2018-10-08,203.74,204.62,203.2,204.11,AET
37,2018-10-05,204.55,204.75,203.27,203.72,AET
38,2018-10-04,203.46,204.5189,203.34,204.3,AET
39,2018-10-03,202.63,204.14,202.63,203.55,AET
40,2018-10-02,203.61,203.98,202.9,203.15,AET
41,2018-10-01,203.29,204.7,202.6,203.6,AET
42,2018-09-28,202.91,203.39,201.79,202.85,AET
43,2018-09-27,202.77,203.51,201.87,202.68,AET
44,2018-09-26,201.94,203.0,201.26,201.76,AET
45,2018-09-25,203.78,204.27,199.95,201.63,AET
46,2018-09-24,203.64,204.65,202.68,203.4,AET
47,2018-09-21,205.66,206.0,203.7,204.27,AET
48,2018-09-20,205.63,206.33,205.2,205.2,AET
49,2018-09-19,205.51,206.66,204.97,205.67,AET
50,2018-09-18,204.5,206.28,204.17,205.44,AET
51,2018-09-17,203.01,205.58,202.74,204.77,AET
52,2018-09-14,203.34,203.86,202.75,202.75,AET
53,2018-09-13,203.98,204.2,203.03,203.03,AET
54,2018-09-12,202.09,203.52,201.78,203.43,AET
55,2018-09-11,201.01,202.24,200.16,202.19,AET
56,2018-09-10,203.36,203.61,201.05,201.05,AET
57,2018-09-07,202.32,203.74,202.32,203.08,AET
58,2018-09-06,202.29,203.47,201.705,202.62,AET
59,2018-09-05,199.18,202.97,197.95,201.93,AET
60,2018-09-04,200.4,200.88,198.67,199.3,AET
61,2018-08-31,199.39,200.35,198.8101,200.27,AET
62,2018-08-30,198.75,199.78,198.46,199.57,AET
63,2018-08-29,199.0,199.61,198.45,199.27,AET
64,2018-08-28,197.86,199.0,197.73,198.86,AET
65,2018-08-27,197.55,198.12,197.23,197.9,AET
66,2018-08-24,196.48,197.73,196.48,197.27,AET
67,2018-08-23,197.75,197.75,196.57,196.7,AET
68,2018-08-22,198.18,199.255,197.7,197.77,AET
69,2018-08-21,199.15,199.55,198.35,198.35,AET
70,2018-08-20,199.0,199.95,198.89,199.52,AET
71,2018-08-17,199.22,199.32,197.96,198.86,AET
72,2018-08-16,197.04,199.05,196.98,198.47,AET
73,2018-08-15,196.4,197.39,196.04,197.29,AET
74,2018-08-14,194.63,197.63,194.6,196.95,AET
75,2018-08-13,194.97,195.425,193.97,194.71,AET
76,2018-08-10,193.29,194.57,193.2,194.52,AET
77,2018-08-09,193.54,194.88,193.35,193.78,AET
78,2018-08-08,192.0,194.84,192.0,193.63,AET
79,2018-08-07,188.5,189.0,188.17,188.19,AET
80,2018-08-06,188.91,189.03,188.16,188.61,AET
81,2018-08-03,187.73,189.25,187.1,188.73,AET
82,2018-08-02,187.71,189.21,186.39,187.05,AET
83,2018-08-01,189.0,190.32,186.65,186.79,AET
84,2018-07-31,189.65,190.25,187.945,188.39,AET
85,2018-07-30,189.25,190.1095,189.01,189.66,AET
86,2018-07-27,189.17,190.14,189.01,189.61,AET
87,2018-07-26,190.25,190.695,189.01,189.15,AET
88,2018-07-25,187.56,189.26,187.28,189.12,AET
89,2018-07-24,187.51,189.09,187.5,187.56,AET
90,2018-07-23,187.88,188.81,187.68,188.33,AET
91,2018-07-20,189.49,189.71,187.22,187.22,AET
92,2018-07-19,190.79,190.94,188.34,190.04,AET
