timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-02-11,69.9800,70.1700,69.5200,70.0700,70.0700,1569551,0.0000,1.0000
2019-02-08,69.7200,70.5400,69.5156,69.9000,69.9000,1372667,0.0000,1.0000
2019-02-07,69.5000,70.1700,69.1100,69.8500,69.8500,1377092,0.0000,1.0000
2019-02-06,70.4400,70.4400,69.6400,69.7600,69.7600,787844,0.0000,1.0000
2019-02-05,70.1900,70.5400,69.7400,70.5000,70.5000,1589486,0.0000,1.0000
2019-02-04,69.5000,70.2300,68.8150,70.2100,70.2100,937987,0.0000,1.0000
2019-02-01,69.9900,70.1200,68.1800,69.5600,69.5600,1502385,0.0000,1.0000
2019-01-31,68.5800,70.0500,68.2100,69.9100,69.9100,2029213,0.0000,1.0000
2019-01-30,67.3600,69.1600,67.3600,68.7500,68.7500,1142663,0.0000,1.0000
2019-01-29,67.0500,67.7500,66.9100,67.7200,67.7200,691811,0.0000,1.0000
2019-01-28,65.8900,67.2200,65.7100,67.1300,67.1300,924832,0.0000,1.0000
2019-01-25,65.2900,66.2100,65.0800,66.2000,66.2000,901786,0.6600,1.0000
2019-01-24,65.6100,65.9200,64.7100,65.7300,65.0812,979740,0.0000,1.0000
2019-01-23,66.1200,66.2000,65.3000,65.6300,64.9821,858548,0.0000,1.0000
2019-01-22,66.3100,66.5149,65.2400,66.0700,65.4178,979052,0.0000,1.0000
2019-01-18,65.5100,66.4200,65.2800,66.3900,65.7346,865105,0.0000,1.0000
2019-01-17,64.9600,65.6200,64.9000,65.3800,64.7346,716505,0.0000,1.0000
2019-01-16,64.4000,65.3350,64.4000,65.1700,64.5267,834722,0.0000,1.0000
2019-01-15,64.0800,64.5500,63.9200,64.4300,63.7940,709898,0.0000,1.0000
2019-01-14,64.8700,65.0400,63.9200,64.0200,63.3880,969343,0.0000,1.0000
2019-01-11,64.7300,65.2100,64.3150,65.1400,64.4970,681170,0.0000,1.0000
2019-01-10,63.9200,65.2500,63.6400,65.0300,64.3881,1237545,0.0000,1.0000
2019-01-09,64.1800,64.5100,63.5100,64.1100,63.4771,1113476,0.0000,1.0000
2019-01-08,62.6200,64.1000,62.5200,64.0200,63.3880,893271,0.0000,1.0000
2019-01-07,61.4600,62.8300,61.3300,62.3800,61.7642,882835,0.0000,1.0000
2019-01-04,60.5800,61.6400,60.4200,61.2100,60.6058,616542,0.0000,1.0000
2019-01-03,60.3800,61.3400,59.9500,60.2000,59.6057,931296,0.0000,1.0000
2019-01-02,61.5100,61.8500,59.9700,60.3600,59.7642,844523,0.0000,1.0000
2018-12-31,62.2200,62.4500,61.2200,62.0300,61.4177,905469,0.0000,1.0000
2018-12-28,62.3500,62.7700,61.2500,62.1100,61.4969,863335,0.0000,1.0000
2018-12-27,61.6600,61.9400,60.0100,61.8500,61.2395,1087037,0.0000,1.0000
2018-12-26,60.3500,62.2100,59.4800,62.2000,61.5860,973674,0.0000,1.0000
2018-12-24,62.3100,62.5900,60.1900,60.1900,59.5958,632869,0.0000,1.0000
2018-12-21,63.4300,64.5400,62.3100,62.3200,61.7048,2016303,0.0000,1.0000
2018-12-20,64.4800,64.6900,62.8100,63.4300,62.8039,1319012,0.0000,1.0000
2018-12-19,65.6600,65.9400,64.2675,64.5300,63.8930,1193145,0.0000,1.0000
2018-12-18,66.1500,66.6700,65.7800,66.2800,65.6257,794850,0.0000,1.0000
2018-12-17,68.4900,68.7500,65.6400,65.8000,65.1505,1247209,0.0000,1.0000
2018-12-14,68.5700,68.8800,68.1400,68.3600,67.6852,992062,0.0000,1.0000
