timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-02-11,27.3700,27.4000,26.6900,26.8500,26.8500,1036987,0.0000,1.0000
2019-02-08,26.6800,27.3700,26.5600,27.3400,27.3400,1056505,0.0000,1.0000
2019-02-07,27.1400,27.3100,26.4200,26.8000,26.8000,1448806,0.0000,1.0000
2019-02-06,27.1300,27.3800,26.9500,27.3000,27.3000,1399006,0.0000,1.0000
2019-02-05,26.6000,27.6200,26.4500,27.1300,27.1300,1813580,0.0000,1.0000
2019-02-04,26.6500,26.8000,26.2800,26.5300,26.5300,1143707,0.0000,1.0000
2019-02-01,26.6700,26.8500,26.2100,26.6800,26.6800,1658148,0.0000,1.0000
2019-01-31,25.4700,26.6900,25.4700,26.6500,26.6500,3457101,0.0000,1.0000
2019-01-30,25.4800,25.4800,23.4600,25.1600,25.1600,4902871,0.0000,1.0000
2019-01-29,25.8600,25.9000,25.4800,25.5800,25.5800,1192330,0.0000,1.0000
2019-01-28,25.7000,25.9200,25.3800,25.9100,25.9100,1427800,0.0000,1.0000
2019-01-25,25.5900,25.8300,25.5100,25.7700,25.7700,1234509,0.0000,1.0000
2019-01-24,24.7800,25.5500,24.6400,25.4600,25.4600,1131047,0.0000,1.0000
2019-01-23,25.0100,25.2900,24.5300,24.7900,24.7900,1359573,0.0000,1.0000
2019-01-22,25.8000,25.9500,24.7200,24.8900,24.8900,4069693,0.0000,1.0000
2019-01-18,25.7000,26.0100,25.3900,25.9200,25.9200,2748579,0.0000,1.0000
2019-01-17,25.1500,25.5650,25.0700,25.4800,25.4800,2279815,0.0000,1.0000
2019-01-16,25.1800,25.4800,25.0900,25.1900,25.1900,1838125,0.0000,1.0000
2019-01-15,25.2000,25.4000,25.0500,25.1300,25.1300,1114863,0.0000,1.0000
2019-01-14,25.0300,25.1500,24.7300,25.0900,25.0900,1228813,0.0000,1.0000
2019-01-11,24.8100,25.2900,24.5800,25.1800,25.1800,1041724,0.0000,1.0000
2019-01-10,25.2000,25.2500,24.7400,24.9400,24.9400,1197461,0.0000,1.0000
2019-01-09,25.2600,25.6200,25.1700,25.3200,25.3200,1051411,0.0000,1.0000
2019-01-08,24.8800,25.4200,24.7800,25.2000,25.2000,1944293,0.0000,1.0000
2019-01-07,24.3100,25.0100,24.0600,24.7000,24.7000,1641482,0.0000,1.0000
2019-01-04,24.1700,24.5200,24.1100,24.3500,24.3500,1992466,0.0000,1.0000
