,timestamp1,open1,high1,low1,close1,symbol
0,2019-02-11,148.16,149.11,147.44,148.18,CMI
1,2019-02-08,148.41,149.26,146.525,148.28,CMI
2,2019-02-07,149.41,150.74,148.4,149.62,CMI
3,2019-02-06,147.47,150.97,146.24,149.35,CMI
4,2019-02-05,148.48,149.92,147.325,149.82,CMI
5,2019-02-04,146.88,148.82,145.91,148.75,CMI
6,2019-02-01,147.22,147.8,145.8,146.71,CMI
7,2019-01-31,146.17,147.32,144.75,147.11,CMI
8,2019-01-30,147.74,147.79,144.24,146.36,CMI
9,2019-01-29,144.09,146.61,143.64,146.38,CMI
10,2019-01-28,144.13,144.13,140.88,142.82,CMI
11,2019-01-25,145.98,147.4,145.8,146.84,CMI
12,2019-01-24,143.34,144.485,142.58,143.89,CMI
13,2019-01-23,146.72,147.1199,143.4,143.45,CMI
14,2019-01-22,149.47,149.88,145.81,146.18,CMI
15,2019-01-18,146.33,150.73,146.25,150.56,CMI
16,2019-01-17,140.51,145.61,140.51,145.1,CMI
17,2019-01-16,139.07,141.7,138.73,141.37,CMI
18,2019-01-15,140.43,140.65,138.1,138.9,CMI
19,2019-01-14,138.76,140.54,137.58,140.23,CMI
20,2019-01-11,139.02,140.1,138.205,139.54,CMI
21,2019-01-10,136.53,139.49,135.78,139.33,CMI
22,2019-01-09,138.39,139.14,136.78,137.47,CMI
23,2019-01-08,138.28,140.06,136.92,137.2,CMI
24,2019-01-07,136.14,138.72,135.29,136.84,CMI
25,2019-01-04,132.33,136.29,132.27,136.17,CMI
26,2019-01-03,132.41,132.83,130.03,130.74,CMI
27,2019-01-02,131.22,134.13,130.93,133.38,CMI
28,2018-12-31,132.4,133.69,131.87,133.64,CMI
29,2018-12-28,133.07,134.43,130.76,131.66,CMI
30,2018-12-27,128.63,132.58,126.02,132.58,CMI
31,2018-12-26,125.66,131.13,124.4,131.07,CMI
32,2018-12-24,127.96,128.01,125.418,125.49,CMI
33,2018-12-21,130.24,133.2,127.72,128.22,CMI
34,2018-12-20,129.89,133.025,128.5,130.11,CMI
35,2018-12-19,131.65,135.4,129.2539,130.89,CMI
36,2018-12-18,132.85,134.25,129.94,131.34,CMI
37,2018-12-17,133.45,135.38,130.93,131.45,CMI
38,2018-12-14,132.86,135.62,132.38,133.84,CMI
39,2018-12-13,136.45,137.59,133.83,134.47,CMI
40,2018-12-12,136.36,138.33,135.83,135.97,CMI
41,2018-12-11,138.57,139.3481,133.31,134.4,CMI
42,2018-12-10,137.49,138.41,133.61,136.29,CMI
43,2018-12-07,142.49,144.89,137.58,138.6,CMI
44,2018-12-06,142.95,143.38,137.56,142.29,CMI
45,2018-12-04,151.92,151.92,146.19,146.37,CMI
46,2018-12-03,154.86,156.49,151.33,152.47,CMI
47,2018-11-30,148.26,151.58,148.175,151.06,CMI
48,2018-11-29,148.37,149.09,146.775,148.2,CMI
49,2018-11-28,145.82,148.56,143.67,148.56,CMI
50,2018-11-27,146.46,147.37,144.33,145.18,CMI
51,2018-11-26,146.26,148.85,145.85,147.19,CMI
52,2018-11-23,143.91,145.69,143.78,144.81,CMI
53,2018-11-21,143.33,147.24,142.8331,145.0,CMI
54,2018-11-20,144.63,145.08,141.13,143.17,CMI
55,2018-11-19,146.15,147.65,145.26,145.72,CMI
56,2018-11-16,147.3,149.03,146.9165,147.11,CMI
57,2018-11-15,144.34,148.73,143.4807,147.46,CMI
58,2018-11-14,144.8,147.505,144.19,145.84,CMI
59,2018-11-13,145.07,147.61,144.04,144.5,CMI
60,2018-11-12,143.59,145.64,142.28,144.36,CMI
61,2018-11-09,144.93,145.85,141.94,143.07,CMI
62,2018-11-08,146.08,147.915,145.235,146.25,CMI
63,2018-11-07,146.76,146.83,143.19,146.73,CMI
64,2018-11-06,142.9,145.8,142.4748,145.11,CMI
65,2018-11-05,141.8,144.96,141.4,143.83,CMI
66,2018-11-02,143.16,144.72,141.25,141.83,CMI
67,2018-11-01,137.69,144.24,137.5231,142.19,CMI
68,2018-10-31,137.11,139.355,136.23,136.69,CMI
69,2018-10-30,129.73,134.99,124.72,134.4,CMI
70,2018-10-29,131.06,134.16,129.31,131.38,CMI
71,2018-10-26,126.81,129.54,124.8742,128.77,CMI
72,2018-10-25,129.58,131.1,128.12,128.37,CMI
73,2018-10-24,134.68,135.44,127.82,128.07,CMI
74,2018-10-23,134.81,136.02,131.1201,134.64,CMI
75,2018-10-22,140.65,140.65,138.12,139.93,CMI
76,2018-10-19,141.48,142.0,139.14,139.96,CMI
77,2018-10-18,145.84,145.84,140.6,141.2,CMI
78,2018-10-17,146.58,147.3,144.59,146.19,CMI
79,2018-10-16,147.37,147.67,145.75,147.41,CMI
80,2018-10-15,145.41,147.78,145.21,146.06,CMI
81,2018-10-12,147.59,147.83,143.07,145.24,CMI
82,2018-10-11,147.25,149.23,144.58,145.47,CMI
83,2018-10-10,151.0,151.0,147.2614,147.86,CMI
84,2018-10-09,153.27,153.94,149.61,150.83,CMI
85,2018-10-08,150.44,153.29,150.1,152.84,CMI
86,2018-10-05,152.32,152.94,150.23,151.28,CMI
87,2018-10-04,152.67,153.47,151.364,152.49,CMI
88,2018-10-03,149.13,151.86,148.66,150.59,CMI
89,2018-10-02,148.35,149.809,147.61,148.95,CMI
90,2018-10-01,147.77,149.02,147.25,147.99,CMI
91,2018-09-28,146.5,146.78,145.59,146.07,CMI
92,2018-09-27,147.25,148.34,146.13,147.19,CMI
93,2018-09-26,148.02,148.75,146.8282,147.03,CMI
94,2018-09-25,149.07,149.72,147.687,148.22,CMI
95,2018-09-24,150.52,150.67,148.62,149.08,CMI
96,2018-09-21,151.28,151.83,150.0,151.02,CMI
97,2018-09-20,149.53,151.87,149.295,150.84,CMI
98,2018-09-19,145.87,149.42,145.34,148.33,CMI
99,2018-09-18,144.45,145.92,143.09,145.58,CMI
