,timestamp1,open1,high1,low1,close1,symbol
0,2019-02-11,50.55,51.3,50.38,50.83,QCOM
1,2019-02-08,50.24,50.68,49.91,50.29,QCOM
2,2019-02-07,50.83,51.12,50.27,50.55,QCOM
3,2019-02-06,50.94,51.635,50.9274,51.1,QCOM
4,2019-02-05,49.73,51.08,49.72,50.73,QCOM
5,2019-02-04,49.71,49.8,49.465,49.69,QCOM
6,2019-02-01,49.58,50.28,49.4,49.61,QCOM
7,2019-01-31,51.2,51.28,49.1,49.52,QCOM
8,2019-01-30,49.68,50.42,49.21,50.17,QCOM
9,2019-01-29,50.49,50.8381,49.34,49.4,QCOM
10,2019-01-28,50.32,51.29,50.24,50.64,QCOM
11,2019-01-25,50.93,52.03,50.28,51.3,QCOM
12,2019-01-24,51.95,51.98,50.41,50.81,QCOM
13,2019-01-23,52.92,53.57,51.22,51.77,QCOM
14,2019-01-22,54.97,54.99,53.94,54.29,QCOM
15,2019-01-18,55.39,55.9,54.99,55.27,QCOM
16,2019-01-17,54.97,55.2,54.37,54.77,QCOM
17,2019-01-16,55.75,56.08,55.16,55.27,QCOM
18,2019-01-15,57.32,57.4,55.56,55.73,QCOM
19,2019-01-14,57.02,57.65,56.37,57.3,QCOM
20,2019-01-11,56.47,58.17,56.33,57.5,QCOM
21,2019-01-10,56.19,56.99,56.1,56.8,QCOM
22,2019-01-09,56.26,57.11,56.14,56.61,QCOM
23,2019-01-08,56.71,56.88,55.61,55.95,QCOM
24,2019-01-07,56.39,57.16,55.945,56.44,QCOM
25,2019-01-04,56.5,56.83,55.2101,56.6,QCOM
26,2019-01-03,55.95,56.84,55.52,55.7,QCOM
27,2019-01-02,56.2,58.0,55.92,57.4,QCOM
28,2018-12-31,57.12,57.41,56.2818,56.91,QCOM
29,2018-12-28,56.33,57.53,56.24,56.81,QCOM
30,2018-12-27,55.54,56.39,54.77,56.09,QCOM
31,2018-12-26,54.25,56.0,53.512,55.96,QCOM
32,2018-12-24,53.7,54.89,53.57,53.65,QCOM
33,2018-12-21,56.26,57.28,54.69,54.85,QCOM
34,2018-12-20,57.22,57.94,56.06,56.37,QCOM
35,2018-12-19,57.54,58.5,56.06,56.69,QCOM
36,2018-12-18,57.69,58.54,57.4,57.78,QCOM
37,2018-12-17,57.59,58.34,56.67,57.0,QCOM
38,2018-12-14,57.56,59.0,57.36,57.62,QCOM
39,2018-12-13,58.14,58.38,57.56,58.09,QCOM
40,2018-12-12,58.44,58.58,57.53,57.72,QCOM
41,2018-12-11,58.45,58.66,56.8313,57.35,QCOM
42,2018-12-10,57.77,58.25,56.64,57.24,QCOM
43,2018-12-07,56.61,57.12,55.73,55.99,QCOM
44,2018-12-06,56.01,57.21,55.6941,57.11,QCOM
45,2018-12-04,58.99,59.48,57.22,57.73,QCOM
46,2018-12-03,60.51,60.51,58.4,59.14,QCOM
47,2018-11-30,58.22,58.47,57.02,58.26,QCOM
48,2018-11-29,57.89,59.05,57.77,58.11,QCOM
49,2018-11-28,55.89,56.72,54.691,56.65,QCOM
50,2018-11-27,55.59,56.225,55.35,55.57,QCOM
51,2018-11-26,55.79,56.38,55.175,55.73,QCOM
52,2018-11-23,54.77,55.745,54.75,55.25,QCOM
53,2018-11-21,55.21,56.5,55.18,55.27,QCOM
54,2018-11-20,54.2,55.4299,54.07,54.92,QCOM
55,2018-11-19,55.85,56.62,54.87,54.9,QCOM
56,2018-11-16,55.12,57.04,54.99,55.88,QCOM
57,2018-11-15,53.83,55.54,53.53,55.39,QCOM
58,2018-11-14,54.84,54.89,53.67,53.94,QCOM
59,2018-11-13,54.74,55.49,54.05,54.16,QCOM
60,2018-11-12,56.37,56.5,54.43,54.49,QCOM
61,2018-11-09,57.78,58.2356,56.19,56.72,QCOM
62,2018-11-08,58.0,60.15,57.6,58.05,QCOM
63,2018-11-07,63.5,63.75,62.28,63.21,QCOM
64,2018-11-06,63.35,64.34,62.41,63.63,QCOM
65,2018-11-05,63.08,63.8021,62.66,63.47,QCOM
66,2018-11-02,63.94,63.955,62.3401,63.33,QCOM
67,2018-11-01,63.2,64.31,62.88,63.71,QCOM
68,2018-10-31,62.91,63.52,62.0681,62.89,QCOM
69,2018-10-30,62.36,63.72,62.17,63.18,QCOM
70,2018-10-29,63.5,63.69,61.27,62.17,QCOM
71,2018-10-26,61.5,63.64,61.18,62.48,QCOM
72,2018-10-25,63.81,63.83,62.35,63.2,QCOM
73,2018-10-24,65.87,66.39,62.5,62.62,QCOM
74,2018-10-23,63.66,66.92,63.57,66.38,QCOM
75,2018-10-22,65.69,66.6,65.225,66.12,QCOM
76,2018-10-19,65.45,66.21,65.0,65.36,QCOM
77,2018-10-18,65.68,66.32,64.87,65.15,QCOM
78,2018-10-17,66.38,66.61,65.29,66.1,QCOM
79,2018-10-16,64.78,66.39,64.62,66.12,QCOM
80,2018-10-15,64.23,65.2,64.01,64.17,QCOM
81,2018-10-12,65.55,65.65,63.27,64.29,QCOM
82,2018-10-11,66.35,66.99,63.61,64.29,QCOM
83,2018-10-10,68.77,69.56,66.62,66.73,QCOM
84,2018-10-09,70.76,70.96,70.09,70.13,QCOM
85,2018-10-08,70.78,71.6,70.56,70.93,QCOM
86,2018-10-05,72.39,72.66,70.55,71.21,QCOM
87,2018-10-04,72.0,72.7,71.8569,72.38,QCOM
88,2018-10-03,73.59,73.885,72.59,72.64,QCOM
89,2018-10-02,72.4,73.91,72.2719,73.35,QCOM
90,2018-10-01,72.46,73.43,72.1,72.6,QCOM
91,2018-09-28,71.51,73.26,71.25,72.03,QCOM
92,2018-09-27,72.18,72.68,71.475,71.71,QCOM
93,2018-09-26,72.68,73.26,71.58,71.76,QCOM
94,2018-09-25,72.64,73.57,72.58,72.74,QCOM
95,2018-09-24,73.08,73.85,72.8,73.58,QCOM
96,2018-09-21,74.83,74.87,73.13,73.7,QCOM
97,2018-09-20,74.48,75.11,74.2081,74.6,QCOM
98,2018-09-19,75.37,75.37,73.77,74.06,QCOM
99,2018-09-18,73.8,76.5,73.51,74.72,QCOM
